name,bus,gen,cap,cf,units
SDCWA-Twin Oaks,9mudw2,PV,1.1,0.0,1
SDS_LUMBER_GORGE_ENERGY_DIVISION,c21g7y,ST,10.0,0.002,1
"SE Athos II, LLC",9qj152,PV,200.0,0.0,1
SECOND_IMPERIAL_GEOTHERMAL,9mvffm,ST,80.0,0.131,1
SEGS_IX,9qhsdk,ST,92.0,0.07,1
SEGS_VIII,9qhsdk,ST,92.0,0.07,1
SEMINOE,9xkgmv,HT,51.6,0.005,1
SENECA_SUSTAINABLE_ENERGY_LLC,9rb6wg,ST,19.8,0.024,1
SEPV 1,9q5fm0,PV,2.0,0.0,1
SEPV 18,9q5fm0,PV,2.0,0.0,1
SEPV 2,9mupsy,PV,2.0,0.0,1
SEPV 8,9mupsy,PV,12.0,0.0,1
SEPV Imperial Dixieland East,9mvgw4,PV,1.9,0.0,1
SEPV Imperial Dixieland West,9mvgw4,PV,2.9,0.0,1
SEPV Mojave West,9q713t,PV,20.0,0.0,1
SEPV Palmdale East,9q5fm0,PV,9.98,0.0,1
SEPV9 Power Plant,9mupsy,PV,8.5,0.0,1
SEV NM Phase 2,9wve62,PV,1.4,0.0,1
SHASTA,9r0vxp,HT,714.0,0.48,1
SHOSHONE,9x5w98,HT,14.4,0.005,1
SHOSHONE_FALLS,9rwgcr,HT,11.5,0.006,1
SHUTE_CREEK_FACILITY,9x3mfn,CT,144.0,0.091,1
SIERRA_PACIFIC_ABERDEEN,c237sz,ST,18.0,0.003,1
SIERRA_PACIFIC_BURLINGTON_FACILITY,c2967d,ST,28.0,0.02,1
SIERRA_PACIFIC_BURNEY_FACILITY,9r321k,ST,20.0,0.023,1
SIERRA_PACIFIC_LINCOLN_FACILITY,9qcts0,ST,19.2,0.091,1
SIERRA_PACIFIC_QUINCY_FACILITY,9qcxqg,ST,27.5,0.041,1
SIMPLOT_LEASING_DON_PLANT,9rx7st,CT,15.9,0.017,1
SIMPLOT_PHOSPHATES,9x6z6m,CT,11.5,0.004,1
SIMPSON_TACOMA_KRAFT_BIOMASS,c237sz,ST,64.0,0.009,1
SJ_SC_WPCP,9q9m24,IC,5.5,0.007,1
SJ_SC_WPCP,9q9m24,ST,5.5,0.007,1
SLIDE_CREEK,9rb6wg,HT,18.0,0.022,1
SLY_CREEK,9qcxqg,HT,12.1,0.018,1
SMITH_FALLS_HYDRO_PROJECT,c2u6xt,HT,38.1,0.031,1
SMPA Solar 1 Community Solar,9we1bp,PV,1.0,0.0,1
SMUD at Fleshman,9qcem3,PV,2.9,0.0,1
SMUD at Grundman,9qcem3,PV,18.0,0.0,1
SMUD at Lawrence,9qcem3,PV,1.0,0.0,1
SMUD at Van Conett,9qcem3,PV,2.9,0.0,1
SNOQUALMIE,c237sz,HT,12.8,0.002,1
SNOQUALMIE_2,c237sz,HT,38.7,0.006,1
SODA,9x27ep,HT,14.5,0.117,1
SODA_SPRINGS,9rb6wg,HT,11.0,0.013,1
SOLANA_GENERATING_STATION,9mzqxj,ES,280.0,0.024,1
SONOMA_CALIFORNIA_GEOTHERMAL,9qben2,ST,78.0,0.044,1
SOUTHEAST_KERN_RIVER_COGEN,9q713t,CT,30.8,0.003,1
SOUTHEAST_RESOURCE_RECOVERY,9q5bwz,CT,35.6,0.005,1
SOUTH_BELRIDGE_COGENERATION_FACILITY,9q713t,CT,94.2,0.008,1
SOUTH_FORK_TOLT,c2967d,HT,16.8,0.012,1
SOUTH_POINT_ENERGY_CENTER,9qndpr,CC,708.0,0.264,1
SPA_COGEN_3,9qcem3,CC,173.9,0.197,1
SPINDLE_HILL_ENERGY_CENTER,9xkgmv,CT,420.0,0.041,1
SPI_ANDERSON_2,9r1jcf,ST,30.2,0.117,1
SPRINGERVILLE,9w1zzg,ST,1779.2,0.381,1
SPRINGS_GENERATING_STATION,9qh8k2,CT,40.0,0.036,1
SPRING_CREEK,9r0vxp,HT,180.0,0.121,1
SPS5 Hopi,9we1bp,PV,9.9,0.0,1
SR Jenkins Ft Lupton,9xkgmv,PV,13.0,0.0,1
SR Kersey,9xkgmv,PV,3.5,0.0,1
SR Kersey II,9xkgmv,PV,1.0,0.0,1
SR Mavericks,9xkgmv,PV,6.5,0.0,1
SR Platte Solar Farm,9xkgmv,PV,16.0,0.0,1
SR Rattlesnake,9xkgmv,PV,6.0,0.0,1
SR Skylark B,9xkgmv,PV,2.0,0.0,1
SR Skylark C,9xkgmv,PV,1.1,0.0,1
"SSD Clackamas 1, LLC",9rb6wg,PV,4.0,0.0,1
"SSD Clackamas 4, LLC",9rb6wg,PV,2.0,0.0,1
"SSD Clackamas 7, LLC",9rb6wg,PV,2.0,0.0,1
"SSD Marion 1, LLC",9rb6wg,PV,2.0,0.0,1
"SSD Marion 3, LLC",9rb6wg,PV,2.0,0.0,1
"SSD Marion 5, LLC",9rb6wg,PV,2.0,0.0,1
"SSD Marion 6, LLC",9rb6wg,PV,2.0,0.0,1
STANISLAUS,9qcbq0,HT,81.9,0.048,1
STEWART_MOUNTAIN,9w01f3,HT,13.0,0.001,1
STOCKTON_BIOMASS,9q9wtp,ST,54.0,0.094,1
STONE_CREEK,c21g7u,HT,12.0,0.085,1
SULLIVAN,9rb6wg,HT,15.4,0.019,1
SUMAS_POWER_PLANT,c2c10y,CC,125.5,0.166,1
SUMMER_FALLS_POWER_PLANT,c2e2u0,HT,92.0,0.009,1
SUNDANCE,9w01f3,CT,605.0,0.067,1
SUNDEVIL_POWER_HOLDINGS_-_GILA_RIVER,9mzqxj,CC,619.0,0.054,1
SUNNYSIDE_COGEN_ASSOCIATES,9x0gc5,ST,58.1,0.042,1
SUNRISE_POWER_LLC,9q713t,CC,605.4,0.054,1
SUNSHINE_GAS_PRODUCERS,9q5epx,CT,23.0,0.299,1
SUTTER_ENERGY_CENTER,9qct8r,CC,636.0,0.787,1
SWAN_FALLS,9rkf69,HT,25.0,0.198,1
SWIFT_1,c237sz,HT,240.0,0.035,1
SYCAMORE_COGENERATION,9q713t,CT,300.0,0.027,1
Sacramento (SMUD),9qcem3,PV,1.5,0.0,1
Sacramento Fairbain Water Treatment Plant,9qcem3,PV,1.0,0.0,1
Sacramento Regional County Sanitation PV,9qcem3,PV,3.5,0.0,1
"Sacramento Soleil, LLC",9qcem3,PV,1.0,0.0,1
Saddle Mountain Solar I,9w01f3,PV,15.0,0.0,1
Safeway Tracy,9q9wtp,WT,1.0,0.0,1
Safeway Tracy,9q9wtp,WT,1.0,0.0,1
Sage Solar I-III,9x3mfn,PV,57.6,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Sagebrush (Kittitas Valley),c26crp,WT,2.1,0.0,1
Saint Solar,9w01f3,PV,100.0,0.0,1
Salinas Valley State Prison,9q92vz,WT,1.7,0.0,1
Salmon Falls,9rwgcr,WT,1.5,0.0,1
Salmon Falls,9rwgcr,WT,1.5,0.0,1
Salmon Falls,9rwgcr,WT,1.5,0.0,1
Salmon Falls,9rwgcr,WT,1.5,0.0,1
Salmon Falls,9rwgcr,WT,1.5,0.0,1
Salmon Falls,9rwgcr,WT,1.5,0.0,1
Salmon Falls,9rwgcr,WT,1.5,0.0,1
Salmon Falls,9rwgcr,WT,1.5,0.0,1
Salmon Falls,9rwgcr,WT,1.5,0.0,1
Salmon Falls,9rwgcr,WT,1.5,0.0,1
Salmon Falls,9rwgcr,WT,1.5,0.0,1
Salmon Falls,9rwgcr,WT,1.5,0.0,1
Salmon Falls,9rwgcr,WT,1.5,0.0,1
Salmon Falls,9rwgcr,WT,1.5,0.0,1
San Clemente Island,9q5fm0,WT,0.225,0.0,1
San Clemente Island,9q5fm0,WT,0.225,0.0,1
San Clemente Island,9q5fm0,WT,0.225,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.35,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,3.0,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.065,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,3.0,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.06,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.5,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Farms Wind Farm,9qj152,WT,0.12,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Westwinds II LLC,9qj152,WT,0.7,0.0,1
San Gorgonio Wind Associates 7,9qj152,WT,1.0,0.0,1
San Gorgonio Wind Associates 7,9qj152,WT,1.0,0.0,1
"San Isabel Solar, LLC",9wve62,PV,30.0,0.0,1
San Joaquin Solar,9qd9xh,PV,18.5,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Juan Mesa,9wve62,WT,1.0,0.0,1
San Luis Solar Garden,9wve62,PV,1.2,0.0,1
San Luis Valley Solar Array,9wve62,PV,2.7,0.0,1
San Luis Valley Solar Ranch,9wve62,PV,30.4,0.0,1
San Miguel I Solar Energy Center,9wve62,PV,10.0,0.0,1
San Pablo Raceway,9q5fm0,PV,100.0,0.0,1
"Sand Drag, LLC",9qdbm8,PV,19.0,0.0,1
Sandoval Solar Energy Center,9we1bp,PV,6.08,0.0,1
Sandstone Solar,9w01f3,PV,45.0,0.0,1
Sandy River Solar (CSG),9rb6wg,PV,1.9,0.0,1
Santa Fe Solar Energy Center,9we1bp,PV,9.5,0.0,1
Santolina Solar Energy Center,9we1bp,PV,10.5,0.0,1
Sawtooth,9rwgcr,WT,1.6,0.0,1
Sawtooth,9rwgcr,WT,1.6,0.0,1
Sawtooth,9rwgcr,WT,1.6,0.0,1
Sawtooth,9rwgcr,WT,1.6,0.0,1
Sawtooth,9rwgcr,WT,1.6,0.0,1
Sawtooth,9rwgcr,WT,1.6,0.0,1
Sawtooth,9rwgcr,WT,1.6,0.0,1
Sawtooth,9rwgcr,WT,1.6,0.0,1
Sawtooth,9rwgcr,WT,1.6,0.0,1
Sawtooth,9rwgcr,WT,1.6,0.0,1
Sawtooth,9rwgcr,WT,1.6,0.0,1
Sawtooth,9rwgcr,WT,1.6,0.0,1
Sawtooth,9rwgcr,WT,1.6,0.0,1
Sawtooth,9rwgcr,WT,1.6,0.0,1
Scheid Vineyards,9q92vz,WT,1.85,0.0,1
Sealed Air Madera Solar Project,9qd9xh,PV,3.0,0.0,1
Searchlight Solar,9qqk6u,PV,17.49,0.0,1
Sesqui-C Solar (CSG),9rb6wg,PV,2.5,0.0,1
Seven Mile Hill I & II,9x5w98,WT,1.85,0.0,1
Seven Mile Hill I & II,9x5w98,WT,1.85,0.0,1
Seven Mile Hill I & II,9x5w98,WT,1.85,0.0,1
Seven Mile Hill I & II,9x5w98,WT,1.85,0.0,1
Seven Mile Hill I & II,9x5w98,WT,1.85,0.0,1
Seven Mile Hill I & II,9x5w98,WT,1.85,0.0,1
Seven Mile Hill I & II,9x5w98,WT,1.85,0.0,1
Seven Mile Hill I & II,9x5w98,WT,1.85,0.0,1
Seven Mile Hill I & II,9x5w98,WT,1.85,0.0,1
Seven Mile Hill I & II,9x5w98,WT,1.85,0.0,1
Seven Mile Hill I & II,9x5w98,WT,1.85,0.0,1
Seven Mile Hill I & II,9x5w98,WT,1.85,0.0,1
