name,node,bus,gen,cap,cf,units
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Vantage Point,wecc240_psse_N_4102,c26crp,WT,1.5,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Vantage Point,wecc240_psse_N_4102,c26crp,WT,1.5,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Vansycle I,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Chopin (Phase II),wecc240_psse_N_4102,c26crp,WT,1.715,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Chopin (Phase II),wecc240_psse_N_4102,c26crp,WT,1.715,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Chopin (Phase II),wecc240_psse_N_4102,c26crp,WT,1.79,0.0,1
Chopin (Phase II),wecc240_psse_N_4102,c26crp,WT,1.715,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Echo 1-7,wecc240_psse_N_4102,c26crp,WT,1.65,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Vansycle I,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Vansycle I,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Vansycle I,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Echo 1-7,wecc240_psse_N_4102,c26crp,WT,1.65,0.0,1
Echo 1-7,wecc240_psse_N_4102,c26crp,WT,1.65,0.0,1
Echo 1-7,wecc240_psse_N_4102,c26crp,WT,1.65,0.0,1
Echo 1-7,wecc240_psse_N_4102,c26crp,WT,1.65,0.0,1
Echo 1-7,wecc240_psse_N_4102,c26crp,WT,1.65,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Chopin,wecc240_psse_N_4102,c26crp,WT,1.65,0.0,1
Chopin,wecc240_psse_N_4102,c26crp,WT,1.65,0.0,1
Chopin,wecc240_psse_N_4102,c26crp,WT,1.65,0.0,1
Chopin,wecc240_psse_N_4102,c26crp,WT,1.65,0.0,1
Chopin,wecc240_psse_N_4102,c26crp,WT,1.65,0.0,1
Chopin,wecc240_psse_N_4102,c26crp,WT,1.65,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Chopin (Phase II),wecc240_psse_N_4102,c26crp,WT,1.715,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills I,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Combine Hills II,wecc240_psse_N_4102,c26crp,WT,1.0,0.0,1
Vansycle I,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Vansycle II,wecc240_psse_N_4102,c26crp,WT,2.3,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Vansycle II,wecc240_psse_N_4102,c26crp,WT,2.52,0.0,1
Vansycle II,wecc240_psse_N_4102,c26crp,WT,2.3,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Vansycle II,wecc240_psse_N_4102,c26crp,WT,2.52,0.0,1
Stateline Wind Project,wecc240_psse_N_4102,c26crp,WT,0.66,0.0,1
Vansycle II,wecc240_psse_N_4102,c26crp,WT,2.52,0.0,1
Vansycle II,wecc240_psse_N_4102,c26crp,WT,2.52,0.0,1
