name,longitude_gen,latitude_gen,elevation[m]
Aragonne Mesa 2,-105.06823,34.81599,1815.546387
Aragonne Mesa 2,-104.988525,34.824139,1769.152954
Aragonne Mesa 2,-104.975212,34.82515,1747.018799
Aragonne Mesa 2,-105.035187,34.803879,1805.05603
Aragonne Mesa 2,-105.089012,34.802601,1803.834595
Aragonne Mesa 2,-104.961006,34.838665,1745.065918
Aragonne Mesa 2,-105.006165,34.828461,1771.334595
Aragonne Mesa 2,-105.135849,34.818306,1833.551636
Aragonne Mesa 2,-105.119888,34.797096,1829.548584
Aragonne Mesa 2,-104.99279,34.840046,1776.820679
Aragonne Mesa 2,-104.983879,34.838547,1778.483398
Aragonne Mesa 2,-104.988228,34.834633,1781.386963
Aragonne Mesa 2,-105.093132,34.820522,1792.159546
Aragonne Mesa 2,-105.09108,34.815201,1803.207886
Aragonne Mesa 2,-105.106392,34.808983,1818.971191
Aragonne Mesa 2,-105.042267,34.822582,1803.340454
Aragonne Mesa 2,-105.042328,34.805347,1824.146973
Aragonne Mesa 2 Expansion,-105.042343,34.810493,1812.2146
Aragonne Mesa 2 Expansion,-105.147125,34.807648,1833.147339
Aragonne Mesa 2 Expansion,-105.075127,34.820415,1809.738037
Aragonne Mesa 2 Expansion,-105.083191,34.81591,1797.045776
Aragonne Mesa 2 Expansion,-105.042473,34.81852,1811.444214
Aragonne Mesa 2 Expansion,-105.136826,34.814854,1844.259155
Aragonne Mesa 2 Expansion,-105.014153,34.813957,1788.102661
Aragonne Mesa 2 Expansion,-105.107079,34.813156,1813.420654
Aragonne Mesa 2 Expansion,-105.114571,34.812016,1815.953857
Aragonne Mesa 2 Expansion,-105.035606,34.822849,1791.532349
Aragonne Mesa 2 Expansion,-105.02169,34.805126,1791.541748
Aragonne Mesa 2 Expansion,-105.108498,34.800163,1810.031616
Aragonne Mesa 2 Expansion,-105.065559,34.82222,1806.819946
Aragonne Mesa 2 Expansion,-105.042465,34.814785,1807.545288
Aragonne Mesa 2 Expansion,-105.120354,34.806099,1838.180298
Aragonne Mesa 2 Expansion,-105.12442,34.803993,1844.109863
Aragonne Mesa 2 Expansion,-105.133652,34.806686,1852.026855
Aragonne Mesa 2 Expansion,-105.081528,34.819267,1802.552368
Aragonne Mesa 2 Expansion,-105.090675,34.799412,1805.58374
Aragonne Mesa 2 Expansion,-105.013069,34.817272,1775.175293
Aragonne Mesa 2 Expansion,-105.116364,34.808979,1831.966431
Aragonne Mesa 2 Expansion,-105.019089,34.812035,1781.80835
Aragonne Mesa 2 Expansion,-105.128288,34.812744,1840.704346
Aragonne Mesa 2 Expansion,-105.029442,34.814186,1791.073975
Aragonne Mesa 2 Expansion,-105.02269,34.809635,1782.502808
Aragonne Mesa 2 Expansion,-105.062202,34.817822,1814.519531
Aragonne Mesa 2 Expansion,-105.148155,34.804321,1842.23877
Aragonne Mesa 2 Expansion,-105.034027,34.808048,1794.334839
Aragonne Mesa 2 Expansion,-104.986145,34.830364,1771.710327
Aragonne Mesa 2 Expansion,-105.08786,34.808777,1802.154053
Aragonne Mesa 2 Expansion,-105.138535,34.8116,1850.967529
Aragonne Mesa 2 Expansion,-105.103058,34.804703,1809.176758
Aragonne Mesa 2 Expansion,-105.115654,34.816151,1815.354492
Aurora Wal-Mart,-104.773087,39.760796,1650.388184
BLM-JCI,-107.241638,41.797478,2095.12793
Babbitt Ranch Wind,-111.832962,35.693123,2004.491821
Babbitt Ranch Wind,-111.929039,35.63203,2036.277588
Babbitt Ranch Wind,-111.87896,35.70245,1983.790771
Babbitt Ranch Wind,-111.888069,35.659897,2002.331787
Babbitt Ranch Wind,-111.83242,35.697292,2001.912231
Babbitt Ranch Wind,-111.850746,35.666786,2004.918823
Babbitt Ranch Wind,-111.846748,35.703243,1996.218018
Babbitt Ranch Wind,-111.850967,35.708179,1998.63269
Babbitt Ranch Wind,-111.833199,35.688053,1997.19751
Babbitt Ranch Wind,-111.88266,35.676079,1999.724854
Babbitt Ranch Wind,-111.830238,35.684597,1996.210449
Babbitt Ranch Wind,-111.858589,35.689503,1990.651978
Babbitt Ranch Wind,-111.884735,35.68568,1988.881714
Babbitt Ranch Wind,-111.914406,35.659424,1993.565918
Babbitt Ranch Wind,-111.886742,35.664272,2003.918945
Babbitt Ranch Wind,-111.841888,35.694809,2005.055908
Babbitt Ranch Wind,-111.855148,35.675781,2003.735718
Babbitt Ranch Wind,-111.910217,35.640377,2046.66748
Babbitt Ranch Wind,-111.90464,35.661297,2003.551758
Babbitt Ranch Wind,-111.856216,35.680012,2000.4021
Babbitt Ranch Wind,-111.904587,35.650211,2007.242188
Babbitt Ranch Wind,-111.882492,35.722679,1999.98999
Babbitt Ranch Wind,-111.879807,35.697643,1985.720581
Babbitt Ranch Wind,-111.893509,35.654934,2001.418823
Babbitt Ranch Wind,-111.82058,35.728611,2008.192749
Babbitt Ranch Wind,-111.880302,35.706226,1988.997925
Babbitt Ranch Wind,-111.85759,35.726677,2013.492432
Babbitt Ranch Wind,-111.882545,35.670078,2004.343628
Babbitt Ranch Wind,-111.88044,35.710625,1989.071167
Babbitt Ranch Wind,-111.842278,35.659424,1991.349609
Babbitt Ranch Wind,-111.82122,35.722534,1993.644409
Babbitt Ranch Wind,-111.904655,35.645523,2007.242554
Babbitt Ranch Wind,-111.85553,35.711716,2000.112671
Babbitt Ranch Wind,-111.882347,35.681606,1986.725342
Babbitt Ranch Wind,-111.842407,35.699032,1995.890259
Babbitt Ranch Wind,-111.845306,35.6628,1998.874634
Babbitt Ranch Wind,-111.915237,35.667145,1986.833618
Babbitt Ranch Wind,-111.881126,35.690048,1986.386841
Babbitt Ranch Wind,-111.855042,35.721638,2006.315308
Babbitt Ranch Wind,-111.911171,35.664009,1997.487915
Babbitt Ranch Wind,-111.851799,35.672516,2001.189087
Babbitt Ranch Wind,-111.878006,35.694065,1981.369019
Babbitt Ranch Wind,-111.909676,35.636478,2023.624023
Babbitt Ranch Wind,-111.930038,35.63937,2026.907959
Babbitt Ranch Wind,-111.909637,35.632236,2003.977173
Babbitt Ranch Wind,-111.880463,35.714638,1992.638306
Babbitt Ranch Wind,-111.857437,35.683788,1997.769409
Babbitt Ranch Wind,-111.882126,35.718735,1992.463257
Babbitt Ranch Wind,-111.904892,35.655006,2002.708862
Babbitt Ranch Wind,-111.921021,35.630672,2003.504761
Barstow Marine Logistics Base,-116.959785,34.862396,709.8942261
Benson Creek,-117.279434,44.423641,1223.736572
Benson Creek,-117.276726,44.424286,1256.290649
Benson Creek,-117.276199,44.414421,1290.615967
Benson Creek,-117.273834,44.416237,1268.984131
Benson Creek,-117.264336,44.413574,1217.991455
Big Horn,-120.273788,45.868694,687.2022095
Big Horn,-120.268684,45.935295,834.1057739
Big Horn,-120.297089,45.873394,709.2582397
Big Horn,-120.329185,45.843395,667.0718994
Big Horn,-120.290085,45.850895,676.3938599
Big Horn,-120.260086,45.893494,739.5410767
Big Horn,-120.262688,45.900593,756.7922363
Big Horn,-120.288086,45.933594,836.0731812
Big Horn,-120.296989,45.863895,681.1408691
Big Horn,-120.265785,45.908493,778.4414063
Big Horn,-120.312187,45.886894,742.427124
Big Horn,-120.232086,45.883194,684.8690796
Big Horn,-120.288788,45.904594,774.6478882
Big Horn,-120.238289,45.894592,721.2810669
Big Horn,-120.236984,45.892094,714.3156128
Big Horn,-120.261086,45.896595,747.4467163
Big Horn,-120.282684,45.943794,853.5021973
Big Horn,-120.275887,45.876793,706.9770508
Big Horn,-120.266685,45.843895,628.7312012
Big Horn,-120.282784,45.941093,847.6455078
Big Horn,-120.257988,45.886395,718.0943604
Big Horn,-120.289688,45.852295,675.2504272
Big Horn,-120.296989,45.872093,705.8748169
Big Horn,-120.316086,45.862892,684.109375
Big Horn,-120.232285,45.884594,689.6485596
Big Horn,-120.292183,45.845394,655.1657104
Big Horn,-120.237587,45.893394,717.4372559
Big Horn,-120.290588,45.849495,674.0188599
Big Horn,-120.277786,45.864094,677.5725098
Big Horn,-120.316185,45.864292,689.3972778
Big Horn,-120.273888,45.870094,688.7390137
Big Horn,-120.26619,45.846794,632.6728516
Big Horn,-120.274185,45.872795,698.8319092
Big Horn,-120.234985,45.889694,707.4382324
Big Horn,-120.289688,45.890594,746.7064819
Big Horn,-120.259689,45.892094,735.5139771
Big Horn,-120.289688,45.887794,741.4415894
Big Horn,-120.288887,45.856495,675.0725098
Big Horn,-120.297485,45.878895,724.8257446
Big Horn,-120.288788,45.903194,773.4597168
Big Horn,-120.263786,45.903194,766.045166
Big Horn,-120.285789,45.930992,828.3656616
Big Horn,-120.278984,45.880196,716.5153809
Big Horn,-120.266388,45.909893,782.0709229
Big Horn,-120.286789,45.920094,809.1057129
Big Horn,-120.286888,45.922794,814.1660767
Big Horn,-120.258385,45.887794,721.6190186
Big Horn,-120.296989,45.867893,694.0551147
Big Horn,-120.286087,45.926895,821.210022
Big Horn,-120.291588,45.846695,662.9732056
Big Horn,-120.312187,45.883694,734.4667358
Big Horn,-120.289787,45.889194,744.7682495
Big Horn,-120.272285,45.849396,648.5061035
Big Horn,-120.265289,45.907192,775.2119751
Big Horn,-120.268784,45.838196,611.4976196
Big Horn,-120.259186,45.890594,731.2329102
Big Horn,-120.286385,45.925495,819.2530518
Big Horn,-120.271988,45.850796,648.5107422
Big Horn,-120.312286,45.885193,738.1195679
Big Horn,-120.273788,45.867393,684.1411133
Big Horn,-120.329185,45.840694,669.5012207
Big Horn,-120.274788,45.874195,700.8323975
Big Horn,-120.236084,45.890896,710.7168579
Big Horn,-120.262184,45.899296,753.2927246
Big Horn,-120.296989,45.869293,697.9130859
Big Horn,-120.231888,45.881596,679.5647583
Big Horn,-120.328888,45.846294,665.6699829
Big Horn,-120.273987,45.865993,679.6782227
Big Horn,-120.296989,45.866592,691.4732056
Big Horn,-120.297287,45.876194,717.3112183
Big Horn,-120.288086,45.934895,839.3991699
Big Horn,-120.257187,45.883595,713.2507324
Big Horn,-120.257584,45.884995,715.446106
Big Horn,-120.260483,45.894894,742.5783691
Big Horn,-120.307884,45.852695,667.4274902
Big Horn,-120.289085,45.899094,767.0109863
Big Horn,-120.27179,45.852196,648.2191162
Big Horn,-120.258789,45.889194,726.9343262
Big Horn,-120.263184,45.901894,762.1916504
Big Horn,-120.233986,45.888493,703.355957
Big Horn,-120.305588,45.859394,680.6329346
Big Horn,-120.264282,45.904594,769.7341919
Big Horn,-120.306084,45.857994,677.2744751
Big Horn,-120.273888,45.871494,694.2512207
Big Horn,-120.268585,45.936695,836.3183594
Big Horn,-120.328888,45.847794,667.5245972
Big Horn,-120.297684,45.880295,725.8582764
Big Horn,-120.275383,45.875492,705.2149658
Big Horn,-120.289284,45.897793,764.0736084
Big Horn,-120.297089,45.874794,713.1907349
Big Horn,-120.276688,45.862995,674.1635132
Big Horn,-120.285889,45.929592,826.0626831
Big Horn,-120.288788,45.905994,775.5566406
Big Horn,-120.268288,45.839596,615.6723633
Big Horn,-120.233284,45.887196,697.6430664
Big Horn,-120.296883,45.870693,702.4783325
Big Horn,-120.289383,45.853695,674.2258911
Big Horn,-120.277588,45.879295,712.9564209
Big Horn,-120.291084,45.847996,670.7965698
Big Horn,-120.32869,45.849293,668.2590942
Big Horn,-120.297386,45.877495,720.6270142
Big Horn,-120.232788,45.885895,693.2630615
Big Horn,-120.306984,45.855392,673.4309082
Big Horn,-120.289383,45.896393,760.3092041
Big Horn,-120.267685,45.840996,621.8045044
Big Horn,-120.289085,45.900494,770.3885498
Big Horn,-120.268585,45.933895,829.9801025
Big Horn,-120.264786,45.905895,771.5958862
Big Horn,-120.329086,45.839294,672.8157349
Big Horn,-120.266388,45.845295,630.7573242
Big Horn,-120.286789,45.921494,811.6010132
Big Horn,-120.307388,45.853992,670.6843262
Big Horn,-120.261688,45.897995,751.1257935
Big Horn,-120.288689,45.857895,669.7675171
Big Horn,-120.285683,45.932392,832.397644
Big Horn,-120.288887,45.901894,772.793335
Big Horn,-120.289589,45.893295,753.6849976
Big Horn,-120.267189,45.842495,625.5864868
Big Horn,-120.296989,45.865192,688.5687256
Big Horn,-120.312187,45.888493,748.2016602
Big Horn,-120.286789,45.918694,806.9903564
Big Horn,-120.328583,45.850895,670.2272339
Big Horn,-120.306587,45.856693,675.3913574
Big Horn,-120.268585,45.932594,827.2445068
Big Horn,-120.286087,45.928295,823.2210693
Big Horn,-120.282784,45.942493,849.4102783
Big Horn,-120.28949,45.894695,756.6316528
Big Horn,-120.289589,45.891994,750.8970337
Big Horn,-120.276588,45.878094,710.3734741
Big Horn,-120.329086,45.842094,669.3547974
Big Horn,-120.286583,45.924194,819.2459106
Big Horn,-120.289185,45.855095,674.1749878
Big Horn,-120.316284,45.865692,692.7997437
Big Horn 2,-120.289185,45.952293,860.4732056
Big Horn 2,-120.317932,45.92894,840.3070068
Big Horn 2,-120.294785,45.958595,877.7593994
Big Horn 2,-120.266014,45.925465,811.3280029
Big Horn 2,-120.260887,45.918995,795.7329102
Big Horn 2,-120.258392,45.917145,790.1734009
Big Horn 2,-120.328766,45.934891,862.5288086
Big Horn 2,-120.301086,45.970196,890.3031616
Big Horn 2,-120.316711,45.92646,835.1658936
Big Horn 2,-120.262756,45.921013,799.3195801
Big Horn 2,-120.327431,45.932514,854.9920044
Big Horn 2,-120.264618,45.923061,805.8688354
Big Horn 2,-120.299187,45.965294,888.9869995
Big Horn 2,-120.297783,45.962994,885.0077515
Big Horn 2,-120.267303,45.930157,819.2844238
Big Horn 2,-120.300385,45.96756,891.0802002
Big Horn 2,-120.291588,45.954292,867.6173096
Big Horn 2,-120.293388,45.956295,870.1290894
Big Horn 2,-120.25602,45.915112,783.2724609
Big Horn 2,-120.330444,45.937435,874.7225342
Big Horn 2,-120.267708,45.927769,814.9580078
Big Horn 2,-120.253189,45.913593,777.9676514
Big Horn 2,-120.301086,45.972694,887.5394287
Big Horn 2,-120.301529,45.946716,863.3431396
Big Horn 2,-120.296387,45.960793,881.6049194
Big Timber,-109.648743,45.841518,1533.002563
Big Timber,-109.660301,45.83342,1540.600708
Big Timber,-109.645058,45.818932,1534.605957
Big Timber,-109.668816,45.838146,1518.234863
Big Timber,-109.649712,45.85334,1545.457031
Big Timber,-109.640305,45.849655,1521.365356
Big Timber,-109.654671,45.839813,1533.404907
Big Timber,-109.636612,45.841423,1526.339233
Big Timber,-109.662849,45.830559,1544.304443
Big Timber,-109.659401,45.828133,1536.104248
Big Timber,-109.641891,45.821915,1551.330078
Big Timber,-109.650642,45.843849,1534.300415
Big Timber,-109.666306,45.835415,1529.991333
Big Timber,-109.648552,45.823952,1552.033447
Biglow Canyon I,-120.592789,45.664394,410.113739
Biglow Canyon I,-120.629684,45.663692,435.8545227
Biglow Canyon I,-120.639687,45.639996,489.737793
Biglow Canyon I,-120.633888,45.683994,399.1642761
Biglow Canyon I,-120.612984,45.670395,447.2496338
Biglow Canyon I,-120.630585,45.680992,432.3784485
Biglow Canyon I,-120.620483,45.692593,356.5358582
Biglow Canyon I,-120.611183,45.661495,442.9595947
Biglow Canyon I,-120.631287,45.670692,430.1161804
Biglow Canyon I,-120.610687,45.667694,437.7563477
Biglow Canyon I,-120.615089,45.642094,456.5036926
Biglow Canyon I,-120.595184,45.681694,351.2244873
Biglow Canyon I,-120.621384,45.652493,457.0787354
Biglow Canyon I,-120.598984,45.656994,425.2430725
Biglow Canyon I,-120.613983,45.671894,457.4035034
Biglow Canyon I,-120.616684,45.648193,455.4395752
Biglow Canyon I,-120.601089,45.676792,395.5162964
Biglow Canyon I,-120.632385,45.659595,441.0989685
Biglow Canyon I,-120.594887,45.683395,346.6459656
Biglow Canyon I,-120.634285,45.656593,445.7855225
Biglow Canyon I,-120.634689,45.674694,416.1803589
Biglow Canyon I,-120.593788,45.662594,424.3963318
Biglow Canyon I,-120.639786,45.638393,492.2381897
Biglow Canyon I,-120.585182,45.669193,344.3314514
Biglow Canyon I,-120.616989,45.674694,428.3783569
Biglow Canyon I,-120.594887,45.685093,342.0960083
Biglow Canyon I,-120.630386,45.669094,431.9680786
Biglow Canyon I,-120.633484,45.691593,373.5104065
Biglow Canyon I,-120.619583,45.650795,462.3699341
Biglow Canyon I,-120.621788,45.677994,421.7145081
Biglow Canyon I,-120.635185,45.654293,453.0084534
Biglow Canyon I,-120.601189,45.674694,413.4034119
Biglow Canyon I,-120.583183,45.674194,329.5603333
Biglow Canyon I,-120.633484,45.689793,380.2892761
Biglow Canyon I,-120.629585,45.667294,435.3070679
Biglow Canyon I,-120.600487,45.655293,429.3986816
Biglow Canyon I,-120.618889,45.676094,418.4225464
Biglow Canyon I,-120.639282,45.648293,471.5054016
Biglow Canyon I,-120.631088,45.661392,437.5390625
Biglow Canyon I,-120.635384,45.676495,410.4981689
Biglow Canyon I,-120.595085,45.660793,427.6004333
Biglow Canyon I,-120.610085,45.666195,437.1829834
Biglow Canyon I,-120.583389,45.672592,335.7445679
Biglow Canyon I,-120.591682,45.666195,395.2781067
Biglow Canyon I,-120.617989,45.649593,465.0905762
Biglow Canyon I,-120.583488,45.670994,340.1581116
Biglow Canyon I,-120.583084,45.675896,314.2591248
Biglow Canyon I,-120.639488,45.646496,474.5061035
Biglow Canyon I,-120.637985,45.651493,467.1199036
Biglow Canyon I,-120.611885,45.668995,435.8570557
Biglow Canyon I,-120.629189,45.665592,438.3572998
Biglow Canyon I,-120.620285,45.690693,363.2162476
Biglow Canyon I,-120.615585,45.673294,444.4669189
Biglow Canyon I,-120.621986,45.679592,428.7952576
Biglow Canyon I,-120.621887,45.653893,455.227356
Biglow Canyon I,-120.633087,45.672794,425.290741
Biglow Canyon I,-120.597183,45.658894,428.6354065
Biglow Canyon I,-120.632988,45.682495,421.2844849
Biglow Canyon I,-120.639587,45.641594,485.0740051
Biglow Canyon I,-120.595261,45.680019,353.9076233
Biglow Canyon I,-120.639488,45.643192,481.20047
Biglow Canyon I,-120.639687,45.644894,483.5574951
Biglow Canyon I,-120.603188,45.650795,419.7748413
Biglow Canyon I,-120.639885,45.636894,486.9736633
Biglow Canyon I,-120.616287,45.645794,453.5679321
Biglow Canyon I,-120.615685,45.643894,460.4580078
Biglow Canyon I,-120.620689,45.694595,349.3557129
Biglow Canyon I,-120.618385,45.685394,375.7906189
Biglow Canyon I,-120.633484,45.687992,387.0643616
Biglow Canyon I,-120.610085,45.664593,437.181366
Biglow Canyon I,-120.618988,45.687195,375.9342346
Biglow Canyon I,-120.619682,45.688793,371.1291809
Biglow Canyon I,-120.617088,45.682392,376.8596191
Biglow Canyon I,-120.610283,45.663094,437.9620972
Biglow Canyon I,-120.594383,45.686794,335.0238037
Biglow Canyon I,-120.602882,45.652393,421.5097046
Biglow Canyon II,-120.651588,45.633694,471.0635681
Biglow Canyon II,-120.640182,45.614693,456.5820923
Biglow Canyon II,-120.626389,45.630993,468.2153931
Biglow Canyon II,-120.614983,45.626595,456.6928406
Biglow Canyon II,-120.647087,45.663795,419.0549316
Biglow Canyon II,-120.648483,45.657593,445.4463501
Biglow Canyon II,-120.62719,45.624596,461.1274719
Biglow Canyon II,-120.648987,45.652294,461.3685608
Biglow Canyon II,-120.639786,45.625893,450.9966736
Biglow Canyon II,-120.639885,45.629395,469.0359192
Biglow Canyon II,-120.65519,45.642994,460.4087524
Biglow Canyon II,-120.648285,45.661194,423.1236572
Biglow Canyon II,-120.656982,45.645294,460.9834595
Biglow Canyon II,-120.681183,45.670994,374.7945251
Biglow Canyon II,-120.615387,45.621395,473.9636536
Biglow Canyon II,-120.610687,45.635494,431.7686157
Biglow Canyon II,-120.617287,45.617092,484.3901062
Biglow Canyon II,-120.658089,45.647896,433.0828857
Biglow Canyon II,-120.625984,45.633495,455.5639343
Biglow Canyon II,-120.649384,45.673195,401.4036255
Biglow Canyon II,-120.627884,45.622692,450.3592224
Biglow Canyon II,-120.651688,45.670895,410.7621765
Biglow Canyon II,-120.584984,45.628593,432.8063049
Biglow Canyon II,-120.664185,45.622894,434.1011658
Biglow Canyon II,-120.614983,45.624794,468.6803284
Biglow Canyon II,-120.588089,45.624294,432.6886902
Biglow Canyon II,-120.664986,45.627693,434.2949219
Biglow Canyon II,-120.645584,45.668896,408.6970215
Biglow Canyon II,-120.646187,45.665592,419.6783447
Biglow Canyon II,-120.638084,45.634094,476.1731567
Biglow Canyon II,-120.674484,45.661095,397.6307678
