,state,county,name,year,model,capacity[MW],hub_height[m],rotor_diameter[m],longitude_gen,latitude_gen,latitude_county,longitude_county
3737,CO,Kit Carson,Crossing Trails,2021.0,V150-4.3,4.3,105.0,150.0,-102.83773,39.042343,39.310418,-102.462031
3738,CO,Kit Carson,Crossing Trails,2021.0,V150-4.3,4.3,105.0,150.0,-102.826408,39.044434,39.310418,-102.462031
3739,CO,Kit Carson,Crossing Trails,2021.0,V150-4.3,4.3,105.0,150.0,-102.831696,39.043598,39.310418,-102.462031
3740,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.619186,37.754494,37.706599,-122.098766
3741,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.617989,37.753994,37.706599,-122.098766
3742,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.614883,37.763393,37.706599,-122.098766
3743,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.633789,37.770096,37.706599,-122.098766
3744,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.658188,37.774593,37.706599,-122.098766
3745,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.651001,37.773636,37.706599,-122.098766
3746,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.635284,37.778896,37.706599,-122.098766
3747,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.625084,37.745895,37.706599,-122.098766
3748,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.649788,37.772095,37.706599,-122.098766
3749,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.620384,37.750195,37.706599,-122.098766
3750,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.648788,37.771694,37.706599,-122.098766
3751,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.650391,37.772797,37.706599,-122.098766
3752,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.619591,37.744495,37.706599,-122.098766
3753,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.63369,37.768394,37.706599,-122.098766
3754,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.653488,37.774796,37.706599,-122.098766
3755,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.619789,37.749496,37.706599,-122.098766
3756,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.64769,37.771397,37.706599,-122.098766
3757,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.625488,37.746796,37.706599,-122.098766
3758,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.620087,37.765293,37.706599,-122.098766
3759,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.625587,37.747597,37.706599,-122.098766
3760,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.620483,37.745193,37.706599,-122.098766
3761,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.618988,37.764996,37.706599,-122.098766
3762,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.633484,37.776394,37.706599,-122.098766
3763,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.658287,37.776596,37.706599,-122.098766
3764,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.634232,37.778114,37.706599,-122.098766
3765,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.621185,37.765396,37.706599,-122.098766
3766,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.622589,37.758694,37.706599,-122.098766
3767,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.633484,37.777496,37.706599,-122.098766
3768,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.620285,37.754894,37.706599,-122.098766
3769,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.634087,37.769196,37.706599,-122.098766
3770,CA,Alameda,Diablo Winds,2004.0,V47-0.66,0.66,60.0,47.0,-121.61869,37.748795,37.706599,-122.098766
3771,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.263191,35.055393,35.369809,-118.941786
3772,CA,Kern,Difwind 6,1987.0,,,,,-118.261826,35.064899,35.369809,-118.941786
3773,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269585,35.062496,35.369809,-118.941786
3774,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.263969,35.054562,35.369809,-118.941786
3775,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269287,35.054794,35.369809,-118.941786
3776,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.262558,35.066166,35.369809,-118.941786
3777,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.263489,35.061096,35.369809,-118.941786
3778,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.271019,35.058903,35.369809,-118.941786
3779,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268257,35.065937,35.369809,-118.941786
3780,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268707,35.061459,35.369809,-118.941786
3781,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.264114,35.062466,35.369809,-118.941786
3782,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269188,35.060894,35.369809,-118.941786
3783,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268188,35.061996,35.369809,-118.941786
3784,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.272491,35.059296,35.369809,-118.941786
3785,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.26432,35.064213,35.369809,-118.941786
3786,CA,Kern,Difwind 6,1987.0,,,,,-118.272591,35.061295,35.369809,-118.941786
3787,CA,Kern,Difwind 6,1987.0,,,,,-118.270027,35.066048,35.369809,-118.941786
3788,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.262268,35.060528,35.369809,-118.941786
3789,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.266113,35.060268,35.369809,-118.941786
3790,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.26709,35.061195,35.369809,-118.941786
3791,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.271286,35.058594,35.369809,-118.941786
3792,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267487,35.054695,35.369809,-118.941786
3793,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.264595,35.063927,35.369809,-118.941786
3794,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.262352,35.064373,35.369809,-118.941786
3795,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269135,35.063023,35.369809,-118.941786
3796,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.264488,35.055996,35.369809,-118.941786
3797,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267982,35.054195,35.369809,-118.941786
3798,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267693,35.064548,35.369809,-118.941786
3799,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.26535,35.061081,35.369809,-118.941786
3800,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268768,35.055328,35.369809,-118.941786
3801,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.263863,35.062729,35.369809,-118.941786
3802,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265678,35.06472,35.369809,-118.941786
3803,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.262589,35.053993,35.369809,-118.941786
3804,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268875,35.063263,35.369809,-118.941786
3805,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.26709,35.059093,35.369809,-118.941786
3806,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.27079,35.059196,35.369809,-118.941786
3807,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265282,35.057224,35.369809,-118.941786
3808,CA,Kern,Difwind 6,1987.0,,,,,-118.272285,35.061531,35.369809,-118.941786
3809,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.266289,35.058094,35.369809,-118.941786
3810,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267029,35.057281,35.369809,-118.941786
3811,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.271088,35.054295,35.369809,-118.941786
3812,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267273,35.056984,35.369809,-118.941786
3813,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265999,35.058357,35.369809,-118.941786
3814,CA,Kern,Difwind 6,1987.0,,,,,-118.272789,35.060993,35.369809,-118.941786
3815,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265335,35.063118,35.369809,-118.941786
3816,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265503,35.06284,35.369809,-118.941786
3817,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268501,35.065655,35.369809,-118.941786
3818,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.262688,35.057896,35.369809,-118.941786
3819,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.26902,35.055054,35.369809,-118.941786
3820,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.266762,35.055557,35.369809,-118.941786
3821,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.264069,35.064487,35.369809,-118.941786
3822,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268272,35.055885,35.369809,-118.941786
3823,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.261719,35.05706,35.369809,-118.941786
3824,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.263222,35.0574,35.369809,-118.941786
3825,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.264488,35.059994,35.369809,-118.941786
3826,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268288,35.053894,35.369809,-118.941786
3827,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269585,35.058495,35.369809,-118.941786
3828,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.263489,35.059093,35.369809,-118.941786
3829,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.266785,35.065594,35.369809,-118.941786
3830,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.270523,35.063484,35.369809,-118.941786
3831,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269325,35.058762,35.369809,-118.941786
3832,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.266289,35.066093,35.369809,-118.941786
3833,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269531,35.064571,35.369809,-118.941786
3834,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.26651,35.065838,35.369809,-118.941786
3835,CA,Kern,Difwind 6,1987.0,,,,,-118.273689,35.062096,35.369809,-118.941786
3836,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268448,35.057701,35.369809,-118.941786
3837,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265732,35.054634,35.369809,-118.941786
3838,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268196,35.064018,35.369809,-118.941786
3839,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.266487,35.055794,35.369809,-118.941786
3840,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.26722,35.065086,35.369809,-118.941786
3841,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268135,35.058071,35.369809,-118.941786
3842,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265106,35.061352,35.369809,-118.941786
3843,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.264687,35.065834,35.369809,-118.941786
3844,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.263557,35.065033,35.369809,-118.941786
3845,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.266289,35.054096,35.369809,-118.941786
3846,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267944,35.062279,35.369809,-118.941786
3847,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.270546,35.059433,35.369809,-118.941786
3848,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.262268,35.066399,35.369809,-118.941786
3849,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268433,35.061756,35.369809,-118.941786
3850,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.266327,35.062035,35.369809,-118.941786
3851,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.26519,35.065296,35.369809,-118.941786
3852,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265411,35.065014,35.369809,-118.941786
3853,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267525,35.056702,35.369809,-118.941786
3854,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.26619,35.064194,35.369809,-118.941786
3855,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.26548,35.054951,35.369809,-118.941786
3856,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.270531,35.061462,35.369809,-118.941786
3857,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268585,35.059593,35.369809,-118.941786
3858,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.263008,35.061668,35.369809,-118.941786
3859,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.27079,35.061195,35.369809,-118.941786
3860,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269791,35.064297,35.369809,-118.941786
3861,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.263817,35.064774,35.369809,-118.941786
3862,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.271484,35.060394,35.369809,-118.941786
3863,CA,Kern,Difwind 6,1987.0,,,,,-118.27269,35.063194,35.369809,-118.941786
3864,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269043,35.065136,35.369809,-118.941786
3865,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269943,35.06398,35.369809,-118.941786
3866,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268349,35.05983,35.369809,-118.941786
3867,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.261688,35.058994,35.369809,-118.941786
3868,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268028,35.056152,35.369809,-118.941786
3869,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267586,35.058594,35.369809,-118.941786
3870,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.264938,35.065575,35.369809,-118.941786
3871,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269829,35.062244,35.369809,-118.941786
3872,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267464,35.064812,35.369809,-118.941786
3873,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268661,35.063534,35.369809,-118.941786
3874,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.266983,35.065296,35.369809,-118.941786
3875,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269089,35.058994,35.369809,-118.941786
3876,CA,Kern,Difwind 6,1987.0,,,,,-118.272888,35.062897,35.369809,-118.941786
3877,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.262222,35.058487,35.369809,-118.941786
3878,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267769,35.056427,35.369809,-118.941786
3879,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.264854,35.061623,35.369809,-118.941786
3880,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.271751,35.06012,35.369809,-118.941786
3881,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.26194,35.054756,35.369809,-118.941786
3882,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265488,35.056896,35.369809,-118.941786
3883,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269188,35.056896,35.369809,-118.941786
3884,CA,Kern,Difwind 6,1987.0,,,,,-118.269791,35.066296,35.369809,-118.941786
3885,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267982,35.066196,35.369809,-118.941786
3886,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267883,35.060452,35.369809,-118.941786
3887,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.264824,35.063675,35.369809,-118.941786
3888,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267792,35.054497,35.369809,-118.941786
3889,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.262512,35.058216,35.369809,-118.941786
3890,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268425,35.063778,35.369809,-118.941786
3891,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.272285,35.059593,35.369809,-118.941786
3892,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268539,35.055614,35.369809,-118.941786
3893,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265907,35.064465,35.369809,-118.941786
3894,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.261978,35.05875,35.369809,-118.941786
3895,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.261986,35.060764,35.369809,-118.941786
3896,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.266251,35.056099,35.369809,-118.941786
3897,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267189,35.063095,35.369809,-118.941786
3898,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268791,35.065395,35.369809,-118.941786
3899,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.266068,35.066345,35.369809,-118.941786
3900,CA,Kern,Difwind 6,1987.0,,,,,-118.271889,35.063995,35.369809,-118.941786
3901,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.264755,35.059727,35.369809,-118.941786
3902,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.266388,35.059994,35.369809,-118.941786
3903,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265755,35.056667,35.369809,-118.941786
3904,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.26944,35.060661,35.369809,-118.941786
3905,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.26461,35.061916,35.369809,-118.941786
3906,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.264191,35.066395,35.369809,-118.941786
3907,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265999,35.054363,35.369809,-118.941786
3908,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.2687,35.05743,35.369809,-118.941786
3909,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265076,35.063393,35.369809,-118.941786
3910,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.266685,35.063694,35.369809,-118.941786
3911,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.271286,35.053993,35.369809,-118.941786
3912,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267982,35.064297,35.369809,-118.941786
3913,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265488,35.058895,35.369809,-118.941786
3914,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267586,35.060696,35.369809,-118.941786
3915,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.27079,35.054596,35.369809,-118.941786
3916,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265739,35.058624,35.369809,-118.941786
3917,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265854,35.062595,35.369809,-118.941786
3918,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.270256,35.062096,35.369809,-118.941786
3919,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.263985,35.058598,35.369809,-118.941786
3920,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.272758,35.059032,35.369809,-118.941786
3921,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.271042,35.062904,35.369809,-118.941786
3922,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.266937,35.063377,35.369809,-118.941786
3923,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268959,35.057156,35.369809,-118.941786
3924,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265007,35.059452,35.369809,-118.941786
3925,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.271996,35.059845,35.369809,-118.941786
3926,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.262985,35.059696,35.369809,-118.941786
3927,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267342,35.060932,35.369809,-118.941786
3928,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269943,35.060089,35.369809,-118.941786
3929,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.264191,35.054295,35.369809,-118.941786
3930,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.26474,35.055725,35.369809,-118.941786
3931,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.264244,35.056293,35.369809,-118.941786
3932,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267685,35.062557,35.369809,-118.941786
3933,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.271004,35.060963,35.369809,-118.941786
3934,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.268791,35.059296,35.369809,-118.941786
3935,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.26442,35.066105,35.369809,-118.941786
3936,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.272743,35.058468,35.369809,-118.941786
3937,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.264488,35.057995,35.369809,-118.941786
3938,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.272003,35.06184,35.369809,-118.941786
3939,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269348,35.062744,35.369809,-118.941786
3940,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.270287,35.059696,35.369809,-118.941786
3941,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.26239,35.054295,35.369809,-118.941786
3942,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269485,35.056595,35.369809,-118.941786
3943,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.262009,35.062763,35.369809,-118.941786
3944,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.27179,35.062096,35.369809,-118.941786
3945,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.264793,35.057724,35.369809,-118.941786
3946,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.27079,35.063194,35.369809,-118.941786
3947,CA,Kern,Difwind 6,1987.0,,,,,-118.273888,35.061794,35.369809,-118.941786
3948,CA,Kern,Difwind 6,1987.0,,,,,-118.273392,35.062294,35.369809,-118.941786
3949,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.262474,35.056217,35.369809,-118.941786
3950,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.271294,35.062634,35.369809,-118.941786
3951,CA,Kern,Difwind 6,1987.0,,,,,-118.273186,35.062595,35.369809,-118.941786
3952,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269585,35.060295,35.369809,-118.941786
3953,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.270294,35.063747,35.369809,-118.941786
3954,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.266434,35.063953,35.369809,-118.941786
3955,CA,Kern,Difwind 6,1987.0,,,,,-118.26899,35.061195,35.369809,-118.941786
3956,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.267456,35.06284,35.369809,-118.941786
3957,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.262802,35.065853,35.369809,-118.941786
3958,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.269676,35.056366,35.369809,-118.941786
3959,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.264992,35.05547,35.369809,-118.941786
3960,CA,Kern,Difwind 6,1987.0,180,0.108,,,-118.265518,35.060768,35.369809,-118.941786
3961,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.548088,33.941795,33.799274,-117.076969
3962,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.547386,33.940895,33.799274,-117.076969
3963,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.592194,33.938278,33.799274,-117.076969
3964,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.554192,33.942795,33.799274,-117.076969
3965,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.556389,33.936195,33.799274,-117.076969
3966,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.590729,33.944351,33.799274,-117.076969
3967,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.583672,33.937847,33.799274,-117.076969
3968,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.547089,33.937897,33.799274,-117.076969
3969,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.558586,33.937794,33.799274,-117.076969
3970,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.568687,33.916595,33.799274,-117.076969
3971,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.591454,33.941319,33.799274,-117.076969
3972,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.559288,33.945595,33.799274,-117.076969
3973,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.561287,33.940296,33.799274,-117.076969
3974,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.559891,33.938694,33.799274,-117.076969
3975,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.569191,33.917397,33.799274,-117.076969
3976,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.556587,33.935295,33.799274,-117.076969
3977,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.567787,33.914894,33.799274,-117.076969
3978,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.547089,33.936893,33.799274,-117.076969
3979,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.584908,33.94455,33.799274,-117.076969
3980,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.554192,33.941795,33.799274,-117.076969
3981,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.591888,33.939285,33.799274,-117.076969
3982,CA,Riverside,Dillon,2008.0,MWT62/1.0,1.0,69.0,61.4,-116.547089,33.935993,33.799274,-117.076969
