file_name,eia_id,total_eia_production_mwh,total_pvwatts_production_mwh,difference_mwh_eia_pvwatts
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rwgcr_Mt._Home_Solar_1,_LLC_43.147282_-115.721926.csv",59695,238388.02,216468.37825164193,21919.64174835806
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rwgcr_Orchard_Ranch_Solar_43.468911_-116.289494.csv,60010,234095.01,212557.62417886997,21537.38582113004
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rwgcr_Simcoe_Solar_43.325088_-115.939035.csv,60748,238385.01,215054.66518900005,23330.34481099996
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rx7st_American_Falls_Solar_42.830953_-112.742728.csv,60011,218341.99000000002,207815.65414120085,10526.335858799168
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rx7st_American_Falls_Solar_II_42.825716_-112.749122.csv,60012,224169.02,207822.16085814981,16346.859141850175
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Arlington_Valley_Solar_Energy_II_33.298671_-112.827225.csv,57680,1752878.01,1569680.5743783363,183197.4356216637
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Avalon_Solar_32.03087_-110.958585.csv,59168,371969.9799999999,363398.55731533194,8571.422684667981
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Avalon_Solar_II_32.042663_-110.959069.csv,60062,218020.02000000002,200483.23945024656,17536.780549753457
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Badger_1_33.49817_-112.813276.csv,58262,194857.03999999998,182766.99364653372,12090.046353466256
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Bonnybrooke_PV_33.051117_-111.340769.csv,60413,685717.0399999999,613496.7352131612,72220.30478683871
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Broadway_2_-_Tucson_Phase_II_32.242474_-111.258304.csv,64580,5054.02,7554.894430524038,-2500.874430524038
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Buckeye_Union_HS_District_201_33.417858_-112.574539.csv,58037,35374.03999999999,31901.90806055093,3472.131939449064
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Chino_Solar_Valley_34.724115_-112.432264.csv,57560,233246.05999999997,237684.70375195568,-4438.643751955708
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Cogenra-TEP_32.101847_-110.813116.csv,58832,9903.0,12444.702435785284,-2541.7024357852843
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Cotton_Center_Solar_Hybrid_33.034607_-112.661625.csv,57561,190627.05,208930.00626733602,-18302.956267336034
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Davis_Monthan_AFB_(AZ)_West_Airfield_32.170516_-110.897011.csv,59779,119173.99999999999,156582.80690156852,-37408.80690156853
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Desert_Star_Hybrid_33.144218_-112.661591.csv,59444,155666.02000000002,137496.1479950835,18169.872004916513
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_East_Line_Solar_32.831954_-111.573906.csv,62899,480036.0,745661.430977311,-265625.430977311
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_FRB_Solar_Farm_32.107057_-110.824225.csv,57930,3618.02,23644.1894270743,-20026.1694270743
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Gato_Montes_Solar,_LLC_32.105004_-110.822521.csv",58842,41771.060000000005,52146.77362427013,-10375.713624270124
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Gila_Bend_Hybrid_32.948588_-112.769774.csv,59020,457164.05,457222.14214438066,-58.092144380672835
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Gilbert_Solar_Facility_I,_LLC_33.356339_-111.803663.csv",58543,17190.04,30346.381221001513,-13156.341221001512
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Iron_Horse_Battery_Storage_Hybrid_32.101778_-110.819001.csv,60996,12192.0,16918.10496503643,-4726.104965036429
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Lake_Pleasant_WTP_33.82314_-112.24089.csv,58539,73837.06000000003,73632.17172292557,204.88827707445307
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Luke_Solar_33.52506_-112.382458.csv,57324,126620.03,137226.09115289862,-10606.06115289862
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Mesa_Solar_Array_33.345243_-111.601785.csv,58466,0.0,41852.869066138715,-41852.869066138715
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Mesquite_Solar_1_33.345446_-112.923848.csv,57707,2058848.03,1760888.1658751187,297959.86412488134
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Mesquite_Solar_2,_LLC_33.331271_-112.923389.csv",60307,1314853.0,1239317.5784734879,75535.42152651213
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Mesquite_Solar_3,_LLC_33.340897_-112.950747.csv",60308,2235337.0,1904740.5460085433,330596.45399145666
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Mesquite_Solar_5,_LLC_33.355906_-112.915082.csv",65963,0.0,149247.86773369607,-149247.86773369607
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Paloma_Solar_Hybrid_33.020959_-112.661797.csv,57562,188804.00999999998,183334.9514302386,5469.0585697613715
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Picture_Rocks_Solar,_LLC_32.370827_-111.238244.csv",58486,260783.03999999998,246785.83964788326,13997.20035211672
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Pinal_Central_Energy_Center_Hybrid_32.875696_-111.546455.csv,61678,298479.33,247180.81772706413,51298.512272935885
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Poseidon_Solar,_LLC_33.158993_-111.481623.csv",57318,257950.04,243927.09900649905,14022.94099350096
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Prairie_Fire_32.117216_-110.819418.csv,58171,41365.02,47574.63565081347,-6209.615650813474
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Prescott_Airport_34.677792_-112.40593.csv,56228,24623.010000000002,36974.72389287058,-12351.713892870575
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Prescott_Solar_Plant_34.689322_-112.402614.csv,58147,108601.02999999998,130178.86469352523,-21577.83469352525
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Queen_Creek_Solar_Farm_33.268352_-111.613368.csv,57883,237266.04,232115.48939589394,5150.550604106073
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Raptor_Ridge_32.141669_-110.883906.csv,65972,18601.02,31379.172520141765,-12778.152520141764
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Red_Rock_32.554828_-111.280849.csv,60467,575504.0,497047.5255534377,78456.4744465623
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_RE_Ajo_1,_LLC_32.365016_-112.831304.csv",57795,42682.01,56726.84805461576,-14044.838054615757
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_RE_Bagdad_Solar_I,_LLC_34.587837_-113.175721.csv",57790,153281.03999999998,187291.16412988096,-34010.12412988098
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Rio_Rico_Solar_31.494163_-111.006063.csv,59044,52128.03,63313.98738919213,-11185.957389192132
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Roger_Road_WWTP_32.289889_-111.032982.csv,57524,5526.039999999999,11132.991856376228,-5606.9518563762285
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Saddle_Mountain_Solar_I_33.381248_-113.18452.csv,58213,172676.05,187700.28368894165,-15024.233688941662
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Saint_Solar_32.85423_-111.502706.csv,63476,594427.0,494542.4966629566,99884.5033370434
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Sandstone_Solar_33.041452_-111.451962.csv,59634,605101.04,552045.1352297945,53055.904770205496
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Sun_Streams,_LLC_33.354277_-112.839341.csv",60827,1207269.0,1167062.7578759824,40206.24212401756
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Sun_Streams_2_33.319211_-112.816655.csv,63440,644924.0,731145.9883324167,-86221.98833241675
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Tech_Park_Solar_32.099647_-110.81571.csv,59455,67209.09,47188.026871322465,20021.06312867753
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_UASTP_I_32.099521_-110.811275.csv,57392,9643.02,14933.835725333389,-5290.815725333388
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Valencia_Solar_32.145812_-110.87957.csv,59454,129209.06,112100.38345328573,17108.67654671427
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Walmart_Casa_Grande_32.868853_-111.771846.csv,57939,10781.029999999999,24785.157302372718,-14004.127302372719
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w01f3_Wilmot_Energy_Center,_LLC_32.034942_-110.898385.csv",64426,482850.0,652357.9248128071,-169507.92481280712
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w1wf0_Apache_Solar_1_32.068285_-109.888694.csv,60964,265367.08,256777.51396575655,8589.566034243471
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w1wf0_Fort_Huachuca_Solar_PV_Project_31.555551_-110.320155.csv,58972,193219.04,190581.78239437498,2637.2576056250255
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w1wf0_Kayenta_Solar_Project_36.787247_-110.2405.csv,61268,439146.0,557360.9877437698,-118214.98774376977
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w1wf0_Red_Horse_2_32.257451_-110.156832.csv,58833,760801.0,698326.7106747689,62474.289325231104
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w1wf0_Red_Horse_III_32.268153_-110.151375.csv,60285,380826.01,382636.3903819918,-1810.3803819917957
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w1wf0_Sulphur_Springs_32.066676_-109.921281.csv,60381,267337.04,263197.25686345925,4139.783136540733
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w1zzg_Alamogordo_Solar_Energy_Center_32.866111_-106.000164.csv,57577,55572.02999999999,51885.25137351429,3686.7786264856986
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w1zzg_Alta_Luna_32.569775_-107.468255.csv,60258,350993.0,359508.13895438553,-8515.138954385533
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w1zzg_City_of_Truth_or_Consequences_PV_33.12037_-107.290215.csv,59653,18013.030000000002,23740.52753615076,-5727.497536150757
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w1zzg_Columbus_Solar_Project_31.867725_-107.589071.csv,61165,25432.020000000004,24474.60463921786,957.4153607821427
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w1zzg_Deming_Solar_Energy_Center_32.168645_-107.755631.csv,57575,98148.04000000001,98291.93837353452,-143.89837353451003
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w1zzg_Fort_Bliss_(DEA_EPIC)_31.830723_-106.37295.csv,61887,19339.03,20757.99760155062,-1418.967601550623
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9w1zzg_Hatch_Solar_Energy_Center_I,_LLC_32.628623_-107.259863.csv",57591,61467.01,64058.04143516779,-2591.031435167788
