,state,county,latitude_gen,longitude_gen,area[m^2],name,year,gentype,axis,azimuth[deg],tilt[deg],battery,capacity[MW],latitude_county,longitude_county,geohash
1052,NM,San Miguel,35.658417,-105.183746,29203,Storrie Lake Solar Project,2014,PV,fixed-tilt,180.0,25.0,,1.5,35.576344,-105.307874,9we1bp
1053,NM,Taos,36.96616,-105.438057,37409,Kit Carson,2012,PV,single-axis,0.0,0.0,,1.3,36.435099,-105.60791,9wve62
1054,NM,Otero,32.866112,-106.00016,113817,Alamogordo Solar Energy Center,2011,PV,fixed-tilt,180.0,25.0,,4.9,32.778517,-106.000317,9w1zzg
1055,NM,Los Alamos,35.876095,-106.310936,22346,Los Alamos PV Site,2012,PV,fixed-tilt,180.0,37.0,batteries,1.0,35.869176,-106.272314,9we1bp
1056,NM,San Miguel,35.644718,-105.207283,111244,Las Vegas Solar Energy Center,2011,PV,fixed-tilt,180.0,25.0,,5.0,35.576344,-105.307874,9we1bp
1057,NM,Dona Ana,32.395889,-106.476044,155303,WSMR I,2012,PV,"fixed-tilt,single-axis",181.0,26.0,,4.6,32.24837,-106.728836,9w1zzg
1058,NM,Grant,32.713116,-108.248009,17078,Silver City WWTP PV Project,2013,PV,fixed-tilt,180.0,30.0,,1.0,32.781053,-108.24321,9w1zzg
1059,NM,Chaves,33.162708,-104.385353,13256,GSE NM1,2011,PV,fixed-tilt,180.0,25.0,,1.7,33.365668,-104.514733,9w1zzg
1060,NM,Sandoval,35.31144,-106.638397,21876,Sue Cleveland High School,2013,PV,fixed-tilt,180.0,20.0,,1.0,35.319674,-106.649224,9we1bp
1061,NM,Sandoval,35.266411,-106.666489,23084,Rio Rancho High School,2013,PV,fixed-tilt,180.0,20.0,,1.0,35.319674,-106.649224,9wdb95
1062,NM,Bernalillo,35.048351,-106.529274,39930,Eubank Landfill Solar Array,2013,PV,single-axis,90.0,30.0,,2.0,35.109462,-106.617779,9wdb95
1063,NM,Colfax,36.398693,-104.593857,21919,Springer Solar 1,2015,PV,single-axis,91.0,2.0,,0.9,36.698075,-104.656615,9wve62
1064,NM,Sierra,33.120003,-107.290314,40174,City of Truth or Consequences PV,2015,PV,single-axis,0.0,0.0,,1.9,33.106952,-107.281723,9w1zzg
1065,NM,Luna,31.867725,-107.589073,45064,Columbus Solar Project,2017,PV,single-axis,180.0,52.0,,1.9,32.223031,-107.741875,9w1zzg
1066,NM,Lincoln,33.611458,-105.748878,73526,Carrizozo Solar,2018,PV,single-axis,0.0,,,3.0,33.419573,-105.631108,9w1zzg
1067,NM,Colfax,36.544506,-105.276863,26976,Syncarpha Eagle Nest,2018,PV,single-axis,180.0,0.0,,1.0,36.698075,-104.656615,9wve62
1068,NM,Torrance,34.780888,-106.05587,49469,CNMEC Solar Energy Center,2018,PV,single-axis,0.0,0.0,,2.0,34.870562,-106.1027,9wdb95
1069,NM,Bernalillo,35.152622,-106.547119,23356,"RC Energy AA, LLC Solar Facility",2011,PV,fixed-tilt,180.0,30.0,,1.0,35.109462,-106.617779,9wdb95
1070,NM,Cibola,35.241875,-107.951874,62932,Bluewater CDEC 1,2019,PV,single-axis,180.0,52.0,,2.4,35.107009,-107.818849,9w1zzg
1071,NM,Cibola,35.141869,-107.820351,107252,Grants CDEC 2,2019,PV,single-axis,180.0,52.0,,4.5,35.107009,-107.818849,9w1zzg
1072,NM,Taos,36.371105,-105.659569,110612,Syncarpha Taos,2020,PV,single-axis,180.0,,,3.1,36.435099,-105.60791,9we1bp
1073,NM,Rio Arriba,36.331184,-106.190018,29639,Syncarpha El Rito,2019,PV,single-axis,180.0,,,1.6,36.203984,-106.205155,9we1bp
1074,NM,Taos,36.810425,-105.589561,42775,Syncarpha Questa,2020,PV,single-axis,180.0,,,1.6,36.435099,-105.60791,9wve62
1075,NM,Bernalillo,35.181564,-106.810699,245941,City of Rio Rancho WWTP,2019,PV,fixed-tilt,0.0,30.0,,1.2,35.109462,-106.617779,9wdb95
1076,NM,Rio Arriba,36.091438,-106.041374,47167,Alcalde Solar Array,2020,PV,single-axis,180.0,,,2.4,36.203984,-106.205155,9we1bp
1077,NM,Sandoval,35.35656,-106.857574,1097161,Encino Solar Energy Center,2020,PV,single-axis,180.0,0.0,,55.0,35.319674,-106.649224,9wdb95
1078,NM,Chaves,33.349102,-104.538788,44730,SEV NM Phase 2,2013,PV,fixed-tilt,180.0,25.0,,1.4,33.365668,-104.514733,9w1zzg
1079,NM,Bernalillo,35.16893,-106.600067,45526,Albuquerque Solar Energy Center,2011,PV,fixed-tilt,180.0,25.0,,2.0,35.109462,-106.617779,9wdb95
1080,NM,Taos,36.716713,-105.606895,52530,Questa Solar Facility,2011,PV,dual-axis,180.0,,,1.0,36.435099,-105.60791,9wve62
1081,NM,Taos,36.447842,-105.631844,364883,Taos Mesa Energy Facility Hybrid,2021,PV,single-axis,60.0,,batteries,15.0,36.435099,-105.60791,9we1bp
1082,NM,Cibola,35.096867,-107.614098,1196914,"Route 66 Energy Center, LLC",2017,PV,single-axis,180.0,,,49.5,35.107009,-107.818849,9w1zzg
1083,NM,Colfax,36.416725,-105.283279,161645,Angel Fire Energy Facility,2021,PV,single-axis,60.0,,batteries,9.8,36.698075,-104.656615,9wve62
1084,NM,Sandoval,36.017693,-106.945625,38516,"Cuba 2.5ac, LLC",2021,PV,single-axis,5.0,,,2.5,35.319674,-106.649224,9we1bp
1085,NM,Chaves,33.431828,-104.434723,712476,Chaves County Solar II,2023,PV,single-axis,180.0,,,30.0,33.365668,-104.514733,9w1zzg
1086,NM,Otero,32.074036,-106.332184,3385514,Buena Vista Energy Center,2023,PV,single-axis,,,batteries,120.0,32.778517,-106.000317,9w1zzg
1087,NM,Eddy,32.071808,-104.162834,484012,Hayhurst New Mexico Solar,2023,PV,single-axis,180.0,,,20.0,32.538156,-104.288595,9w1zzg
1088,NM,Sandoval,35.374084,-106.855392,1011163,"NMRD Data Center III, LLC",2023,PV,single-axis,90.0,,,50.0,35.319674,-106.649224,9wdb95
1089,NM,Valencia,34.765591,-106.80011,4258308,Sky Ranch Solar,2024,PV,single-axis,180.0,0.0,batteries,190.0,34.755709,-106.722815,9wdb95
1090,NM,McKinley,35.41901,-108.09642,3522777,OE_ESCL,2024,PV,single-axis,180.0,0.0,,200.0,35.513228,-108.634281,9wdb95
1091,NM,Sierra,33.153519,-107.249557,12776,Wal-Mart Truth or Consequences PV,2015,PV,single-axis,180.0,10.0,,1.0,33.106952,-107.281723,9w1zzg
1092,NM,San Miguel,35.635674,-105.175468,219938,San Miguel II Solar Energy Center,2019,PV,single-axis,180.0,0.0,,10.0,35.576344,-105.307874,9we1bp
1093,NM,Dona Ana,32.266449,-106.734749,75082,NMSU Solar and Storage,2021,PV,dual-axis,180.0,,batteries,3.0,32.24837,-106.728836,9w1zzg
1094,NV,Clark,36.392197,-114.964729,539032,Apex Solar PV Power Project,2012,PV,single-axis,99.0,,,20.0,36.141141,-115.152976,9qw0kp
1095,NV,Clark,35.781586,-114.993011,1346329,CM48,2010,PV,fixed-tilt,180.0,25.0,,48.0,36.141141,-115.152976,9qqk6u
1096,NV,Clark,36.258533,-115.05336,487297,Nellis Air Force Base Solar Array,2007,PV,single-axis,0.0,0.0,,12.0,36.141141,-115.152976,9qqk6u
1097,NV,Clark,35.611919,-115.342491,6468338,Silver State Solar Power South,2016,PV,single-axis,0.0,0.0,,250.0,36.141141,-115.152976,9qqk6u
1098,NV,Clark,35.624657,-115.352013,1197331,Silver State Solar Power North,2012,PV,fixed-tilt,180.0,25.0,,52.0,36.141141,-115.152976,9qqk6u
1099,NV,Clark,36.386501,-114.952156,529728,Mountain View Solar,2014,PV,single-axis,0.0,0.0,,20.0,36.141141,-115.152976,9qw0kp
1100,NV,Clark,35.487236,-114.934013,459291,Searchlight Solar,2014,PV,single-axis,90.0,,,17.5,36.141141,-115.152976,9qqk6u
1101,NV,Clark,35.79493,-114.964912,3546585,Copper Mountain Solar 2,2015,PV,fixed-tilt,180.0,25.0,,154.0,36.141141,-115.152976,9qqk6u
1102,NV,Clark,36.207623,-115.046417,264952,Nellis Solar PV II,2015,PV,single-axis,0.0,0.0,,15.5,36.141141,-115.152976,9qqk6u
1103,NV,Churchill,39.54277,-118.560936,422341,Stillwater Facility,2012,PV,fixed-tilt,180.0,16.0,,21.8,39.474469,-118.796052,9r50xy
1104,NV,Clark,36.237076,-114.875198,937644,Spectrum Solar PV Power Project,2013,PV,single-axis,90.0,,,30.0,36.141141,-115.152976,9qqk6u
1105,NV,Clark,35.890041,-114.958344,3835831,Copper Mountain Solar 3,2015,PV,fixed-tilt,180.0,16.0,,255.0,36.141141,-115.152976,9qqk6u
1106,NV,Clark,36.031853,-114.927788,287916,River Mountains Solar,2016,PV,single-axis,0.0,0.0,,14.4,36.141141,-115.152976,9qqk6u
1107,NV,Nye,36.274914,-115.972336,242077,NVSS-II,2017,PV,fixed-tilt,180.0,0.0,,14.0,36.414296,-116.125667,9qw0kp
1108,NV,Clark,35.788536,-114.979851,2387972,"Copper Mountain Solar 4, LLC",2016,PV,single-axis,0.0,52.0,,93.6,36.141141,-115.152976,9qqk6u
1109,NV,Clark,36.527924,-114.759171,3918801,Moapa Southern Paiute,2016,PV,fixed-tilt,180.0,30.0,,250.0,36.141141,-115.152976,9qw0kp
1110,NV,Clark,35.843212,-114.951408,793328,"Boulder Solar II, LLC",2017,PV,single-axis,0.0,0.0,,50.0,36.141141,-115.152976,9qqk6u
1111,NV,Churchill,39.582291,-119.069954,310047,"Patua Acquisition Project, LLC",2017,PV,single-axis,90.0,60.0,,10.6,39.474469,-118.796052,9r50xy
1112,NV,Clark,36.410885,-114.912315,3135581,Playa Solar 2,2017,PV,single-axis,0.0,0.0,,100.0,36.141141,-115.152976,9qw0kp
1113,NV,Clark,36.400078,-114.901878,1064416,"Playa Solar 1, LLC",2017,PV,single-axis,0.0,0.0,,79.0,36.141141,-115.152976,9qw0kp
1114,NV,Clark,35.868839,-114.956238,3900522,"Techren Solar II, LLC",2019,PV,single-axis,180.0,,,200.0,36.141141,-115.152976,9qqk6u
1115,NV,Clark,35.850464,-114.973694,2103594,"Techren Solar I, LLC",2019,PV,single-axis,180.0,,,100.0,36.141141,-115.152976,9qqk6u
1116,NV,Washoe,39.580517,-119.5177,219747,Turquoise Liberty Solar,2019,PV,single-axis,180.0,4.0,,10.0,39.534488,-119.793527,9r4bc7
1117,NV,Clark,35.835777,-114.978188,2045405,"Boulder Solar Power, LLC",2016,PV,single-axis,90.0,,,100.0,36.141141,-115.152976,9qqk6u
1118,NV,Mineral,38.545208,-118.193733,1415667,Luning Energy,2017,PV,single-axis,180.0,0.0,,50.0,38.601613,-118.643399,9r50xy
1119,NV,Churchill,39.665218,-117.682228,255236,Tungsten Mountain,2019,PV,single-axis,0.0,10.0,,7.3,39.474469,-118.796052,9r50xy
1120,NV,Nye,36.515034,-116.515335,2389885,Sunshine Valley Solar,2019,PV,single-axis,90.0,,,100.0,36.414296,-116.125667,9qw0kp
1121,NV,Churchill,39.537189,-118.564079,598246,"EGP Stillwater Solar PV II, LLC",2018,PV,fixed-tilt,180.0,30.0,,20.0,39.474469,-118.796052,9r50xy
1122,NV,Clark,35.785961,-114.996696,313570,CM10,2008,PV,fixed-tilt,180.0,25.0,,10.0,36.141141,-115.152976,9qqk6u
1123,NV,Clark,36.134708,-115.035271,60945,Las Vegas WPCF Solar Plant,2013,PV,single-axis,0.0,0.0,,3.3,36.141141,-115.152976,9qqk6u
1124,NV,Storey,39.560223,-119.508507,26217,Western 102 Power Plant,2007,PV,fixed-tilt,180.0,21.0,,1.0,39.389828,-119.622432,9r4bc7
1125,NV,Lyon,39.121494,-119.140915,430711,Ft. Churchill PV,2015,PV,single-axis,90.0,,,18.0,39.355756,-119.327152,9r50xy
1126,NV,Clark,35.939953,-114.892258,3466260,Townsite Solar Project Hybrid,2021,PV,single-axis,90.0,90.0,batteries,160.0,36.141141,-115.152976,9qqk6u
1127,NV,Humboldt,40.719887,-117.062813,2191226,Battle Mountain Solar Project,2021,PV,single-axis,358.0,0.0,batteries,101.0,41.017558,-117.744296,9r50xy
1128,NV,Clark,35.845833,-114.969971,447850,"Techren Solar III, LLC",2020,PV,single-axis,180.0,,,25.0,36.141141,-115.152976,9qqk6u
1129,NV,Clark,35.892361,-114.936028,541154,"Techren Solar IV, LLC",2020,PV,single-axis,180.0,,,25.0,36.141141,-115.152976,9qqk6u
1130,NV,Clark,35.899857,-114.926453,986176,Techren Solar V,2020,PV,single-axis,180.0,,,50.0,36.141141,-115.152976,9qqk6u
1131,NV,Washoe,39.586124,-119.52317,580968,"Turquoise Nevada, LLC",2020,PV,fixed-tilt,180.0,25.0,,54.6,39.534488,-119.793527,9r4bc7
1132,NV,Clark,35.772675,-114.981583,4084374,"Copper Mountain Solar 5, LLC",2021,PV,single-axis,0.0,52.0,,250.0,36.141141,-115.152976,9qqk6u
1133,NV,Clark,36.425518,-114.923187,2262844,"Harry Allen Solar Energy, LLC",2021,PV,single-axis,180.0,,,100.0,36.141141,-115.152976,9qw0kp
1134,NV,Washoe,40.080166,-119.968262,1549409,Fish Springs,2021,PV,single-axis,180.0,,batteries,100.0,39.534488,-119.793527,9r4bc7
1135,NV,Clark,36.056126,-115.792412,3917473,Yellow Pine Solar,2023,PV,single-axis,180.0,,batteries,93.8,36.141141,-115.152976,9qqk6u
1136,NV,Clark,36.069069,-115.811806,2423745,Yellow Pine II,2024,PV,single-axis,180.0,0.0,batteries,60.0,36.141141,-115.152976,9qw0kp
1137,NV,Washoe,39.383919,-119.746666,60012,Steamboat II,2023,PV,fixed-tilt,0.0,35.0,,5.5,39.534488,-119.793527,9r4bc7
1138,NV,Washoe,39.384354,-119.750519,74490,Steamboat III,2023,PV,fixed-tilt,0.0,35.0,,5.5,39.534488,-119.793527,9r4bc7
1139,NV,Washoe,39.384659,-119.769493,61803,Steamboat Hills LP,2022,PV,fixed-tilt,0.0,62.0,,2.0,39.534488,-119.793527,9r4bc7
1140,NV,Washoe,39.383961,-119.766426,73350,Galena 2 Geothermal Power Plant,2022,PV,fixed-tilt,0.0,62.0,,3.0,39.534488,-119.793527,9r4bc7
1141,NV,Clark,36.54002,-114.825165,11720665,Arrow Canyon Solar Hybrid,2023,PV,single-axis,180.0,,batteries,200.0,36.141141,-115.152976,9qw0kp
1142,NV,Washoe,39.656128,-119.345947,3693977,Dodge Flat,2022,PV,single-axis,180.0,,batteries,200.0,39.534488,-119.793527,9r50xy
1143,NV,Churchill,39.752426,-118.959717,126778,Brady,2023,PV,fixed-tilt,0.0,35.0,,8.0,39.474469,-118.796052,9r50xy
1144,NV,Clark,36.272003,-115.044182,12963,IGS VGT,2023,PV,fixed-tilt,180.0,10.0,,1.0,36.141141,-115.152976,9qqk6u
1145,NV,Clark,36.448883,-114.761734,19546065,Gemini Solar,2024,PV,single-axis,180.0,0.0,batteries,690.0,36.141141,-115.152976,9qw0kp
1146,NV,Clark,36.42807,-114.888336,2257681,Dry Lake Solar Energy Center,2024,PV,single-axis,180.0,0.0,batteries,150.0,36.141141,-115.152976,9qw0kp
1147,NV,Clark,36.088562,-115.177521,72708,Solar Las Vegas MB-1,2015,PV,fixed-tilt,180.0,10.0,,4.9,36.141141,-115.152976,9qqk6u
1148,NV,Clark,36.0877,-115.174507,21183,"Solar Las Vegas MB 2, LLC",2016,PV,fixed-tilt,180.0,26.0,,1.5,36.141141,-115.152976,9qqk6u
1149,NV,Clark,36.069324,-115.280945,16050,IKEA Las Vegas 462,2016,PV,fixed-tilt,180.0,10.0,,1.0,36.141141,-115.152976,9qqk6u
1150,NV,Clark,36.005341,-115.113678,12302,Dignity - Siena Campus,2018,PV,single-axis,0.0,,,1.4,36.141141,-115.152976,9qqk6u
1151,NV,Clark,36.058464,-115.270828,21058,Dignity - San Martin,2018,PV,fixed-tilt,180.0,10.0,,1.7,36.141141,-115.152976,9qqk6u
1152,NV,Storey,39.539207,-119.43914,94051,Tesla Reno GigaFactory,2019,PV,fixed-tilt,150.0,19.0,,6.7,39.389828,-119.622432,9r50xy
1153,NV,Clark,35.965672,-115.151604,13075,IGS LAS1,2023,PV,fixed-tilt,0.0,10.0,,1.0,36.141141,-115.152976,9qqk6u
1154,OR,Malheur,44.150364,-117.000999,275558,"Hyline Solar Center, LLC",2016,PV,single-axis,180.0,0.0,,9.0,43.975358,-117.06114,9rwgcr
1155,OR,Malheur,43.932785,-116.98835,283288,"Thunderegg Solar Center, LLC",2016,PV,single-axis,180.0,0.0,,10.0,43.975358,-117.06114,9rwgcr
1156,OR,Lake,42.175217,-120.363243,80061,Black Cap Solar Plant,2012,PV,single-axis,90.0,0.0,,2.0,42.478434,-120.476422,9r3wzq
1157,OR,Deschutes,44.067669,-121.228111,204128,"NorWest Energy 2, LLC",2016,PV,single-axis,180.0,20.0,,9.9,44.090954,-121.306213,9rcvn1
1158,OR,Deschutes,44.061317,-121.227654,226570,"OSLH, LLC",2016,PV,single-axis,90.0,60.0,,9.9,44.090954,-121.306213,9rcvn1
1159,OR,Crook,44.183853,-120.916557,1234449,Solar Star Oregon II,2017,PV,single-axis,60.0,60.0,,56.0,44.283564,-120.843605,9rcvn1
1160,OR,Deschutes,44.189892,-121.233849,215153,"Tumbleweed Solar, LLC",2017,PV,fixed-tilt,180.0,28.0,,9.9,44.090954,-121.306213,9rcvn1
1161,OR,Jackson,42.400784,-122.830307,145980,Eagle Point Solar,2017,PV,single-axis,180.0,60.0,,9.9,42.347769,-122.858631,9r88yx
1162,OR,Klamath,42.611473,-121.86261,235881,"Chiloquin Solar, LLC",2018,PV,fixed-tilt,180.0,28.0,,9.9,42.285893,-121.726802,9r88yx
1163,OR,Jefferson,44.673927,-121.12291,246831,Adams Solar Center,2018,PV,single-axis,0.0,0.0,,10.0,44.591478,-121.190361,9rcvn1
1164,OR,Sherman,45.587261,-120.595795,336995,WyEast Solar,2018,PV,single-axis,60.0,60.0,,10.0,45.518367,-120.72146,c245ue
1165,OR,Jefferson,44.61898,-121.206215,276028,Elbe Solar Center,2018,PV,single-axis,0.0,0.0,,10.0,44.591478,-121.190361,9rcvn1
1166,OR,Umatilla,45.679798,-118.850288,125922,"NorWest Energy 9, LLC",2018,PV,fixed-tilt,180.0,30.0,,6.0,45.801243,-118.967455,c26crp
1167,OR,Deschutes,44.061459,-121.236801,255434,Bear Creek Solar Center,2018,PV,single-axis,180.0,,,10.0,44.090954,-121.306213,9rcvn1
1168,OR,Malheur,43.936604,-117.383949,185518,"Grove Solar Center, LLC",2016,PV,single-axis,0.0,0.0,,6.0,43.975358,-117.06114,9rwgcr
1169,OR,Malheur,43.798119,-117.06292,307234,"Open Range Solar Center, LLC",2016,PV,single-axis,0.0,0.0,,10.0,43.975358,-117.06114,9rwgcr
1170,OR,Malheur,43.96273,-117.258759,246560,"Vale Air Solar Center, LLC",2016,PV,single-axis,180.0,0.0,,10.0,43.975358,-117.06114,9rwgcr
1171,OR,Klamath,42.022228,-121.425385,265515,"OR Solar 3, LLC",2017,PV,single-axis,0.0,0.0,,10.0,42.285893,-121.726802,9r3wzq
1172,OR,Klamath,42.239056,-121.585625,365404,"OR Solar 8, LLC",2018,PV,single-axis,0.0,0.0,,10.0,42.285893,-121.726802,9r3wzq
1173,OR,Klamath,42.236492,-121.577423,213189,Woodline Solar,2017,PV,single-axis,180.0,60.0,,8.0,42.285893,-121.726802,9r3wzq
1174,OR,Lake,42.21117,-120.371521,272534,"OR Solar 6, LLC",2017,PV,single-axis,0.0,0.0,,10.0,42.478434,-120.476422,9r3wzq
1175,OR,Klamath,42.380272,-121.022957,280046,Bly Solar Center,2018,PV,single-axis,80.0,,,8.0,42.285893,-121.726802,9r3wzq
1176,OR,Klamath,42.207085,-121.351578,146590,"NorWest Energy 4, LLC",2019,PV,single-axis,0.0,,,5.6,42.285893,-121.726802,9r3wzq
1177,OR,Lake,42.164444,-120.410133,1106546,Airport Solar,2019,PV,single-axis,90.0,,,47.3,42.478434,-120.476422,9r3wzq
1178,OR,Yamhill,45.108379,-123.278175,28592,"Yamhill Solar, LLC",2011,PV,fixed-tilt,175.0,28.0,,1.0,45.239528,-123.136974,9rb6wg
1179,OR,Yamhill,45.112297,-123.234291,38349,Bellevue Solar Project,2011,PV,fixed-tilt,97.0,43.0,,1.6,45.239528,-123.136974,9rb6wg
1180,OR,Clackamas,45.269653,-122.771782,25882,Baldock Solar Highway,2012,PV,fixed-tilt,180.0,21.0,,1.7,45.363411,-122.575016,c21g7y
1181,OR,Lake,43.234932,-120.487823,142362,Outback Solar at Christmas Valley,2012,PV,single-axis,180.0,,,4.4,42.478434,-120.476422,9r9uxw
1182,OR,Klamath,42.260185,-121.785774,23868,Oregon University System OIT Klamath Falls,2014,PV,fixed-tilt,220.0,35.0,,2.0,42.285893,-121.726802,9r3wzq
1183,OR,Klamath,42.408188,-121.043106,141802,Old Mill Solar,2015,PV,single-axis,180.0,,,5.0,42.285893,-121.726802,9r3wzq
1184,OR,Benton,44.566238,-123.295746,27845,Oregon University System Rabbit Field,2014,PV,fixed-tilt,180.0,20.0,,1.2,44.573123,-123.275062,9rb6wg
1185,OR,Polk,45.067802,-123.471107,36732,"Steel Bridge Solar, LLC",2016,PV,fixed-tilt,182.0,25.0,,2.3,44.920857,-123.20811,9rb6wg
1186,OR,Malheur,43.999104,-117.100479,129799,"Railroad Solar Center, LLC",2016,PV,single-axis,180.0,0.0,,4.5,43.975358,-117.06114,9rwgcr
1187,OR,Lake,42.173809,-120.361237,228710,BC Solar,2016,PV,single-axis,90.0,,,8.0,42.478434,-120.476422,9r3wzq
1188,OR,Jackson,42.521824,-122.828728,233795,"OR Solar 2, LLC",2020,PV,single-axis,180.0,60.0,,10.0,42.347769,-122.858631,9r88yx
1189,OR,Yamhill,45.168552,-123.135109,22372,Mill Creek Solar (OR),2017,PV,fixed-tilt,180.0,15.0,,2.2,45.239528,-123.136974,9rb6wg
1190,OR,Klamath,42.182953,-121.763535,104971,Klamath Falls Solar 2 (CSG),2017,PV,single-axis,0.0,,,2.9,42.285893,-121.726802,9r3wzq
1191,OR,Yamhill,45.169609,-123.136261,11161,Dayton Cutoff Solar,2017,PV,fixed-tilt,180.0,15.0,,2.2,45.239528,-123.136974,9rb6wg
1192,OR,Polk,45.032875,-123.096375,38384,Valley Creek Solar,2017,PV,fixed-tilt,180.0,20.0,,2.2,44.920857,-123.20811,9rb6wg
1193,OR,Marion,45.014301,-122.807152,43551,Silverton Solar,2017,PV,fixed-tilt,180.0,25.0,,2.2,44.960149,-122.955907,9rb6wg
1194,OR,Marion,44.826717,-122.949402,53668,Sheep Solar,2017,PV,fixed-tilt,180.0,30.0,,2.2,44.960149,-122.955907,9rb6wg
1195,OR,Clackamas,45.1703,-122.472862,34120,Colton Solar,2017,PV,fixed-tilt,180.0,15.0,,2.2,45.363411,-122.575016,c21g7y
1196,OR,Marion,45.129635,-122.89959,42561,Interstate Solar,2017,PV,fixed-tilt,180.0,25.0,,2.2,44.960149,-122.955907,9rb6wg
1197,OR,Polk,45.052822,-123.609528,36039,Grand Ronde Solar,2017,PV,fixed-tilt,180.0,15.0,,2.2,44.920857,-123.20811,9rb6wg
1198,OR,Baker,44.701782,-117.764305,280892,Baker City Solar,2020,PV,single-axis,0.0,0.0,,15.0,44.780021,-117.762087,c245ue
1199,OR,Malheur,43.950218,-117.07299,80491,Morgan Solar Center,2020,PV,single-axis,0.0,0.0,,3.0,43.975358,-117.06114,9rwgcr
1200,OR,Malheur,44.158146,-117.44368,70061,Vale Solar Center,2020,PV,fixed-tilt,180.0,25.0,,3.0,43.975358,-117.06114,9rcvn1
1201,OR,Malheur,44.113232,-117.026611,74483,Ontario Solar Center,2020,PV,single-axis,0.0,0.0,,3.0,43.975358,-117.06114,9rwgcr
1202,OR,Clackamas,45.430771,-122.284538,38995,"Boring Solar, LLC",2019,PV,fixed-tilt,180.0,20.0,,2.2,45.363411,-122.575016,c21g7y
1203,OR,Yamhill,45.076462,-123.394096,35297,"Ballston Solar, LLC",2018,PV,fixed-tilt,180.0,20.0,,2.2,45.239528,-123.136974,9rb6wg
1204,OR,Marion,44.985088,-122.939896,43057,"Labish Solar, LLC",2018,PV,fixed-tilt,180.0,20.0,,2.2,44.960149,-122.955907,9rb6wg
1205,OR,Marion,44.859871,-123.008156,38751,Rafael Solar,2019,PV,fixed-tilt,180.0,20.0,,2.2,44.960149,-122.955907,9rb6wg
1206,OR,Marion,45.172333,-122.912376,37800,Case Creek Solar,2019,PV,fixed-tilt,180.0,20.0,,2.2,44.960149,-122.955907,9rb6wg
1207,OR,Marion,45.083118,-122.903687,40962,Kale Patch Solar,2019,PV,fixed-tilt,180.0,20.0,,2.2,44.960149,-122.955907,9rb6wg
1208,OR,Washington,45.471661,-123.13974,36465,O'Neill Creek Solar,2019,PV,fixed-tilt,180.0,20.0,,2.2,45.486067,-122.87092,9rb6wg
1209,OR,Clackamas,45.318172,-122.331245,205541,"Duus Solar, LLC",2020,PV,single-axis,180.0,,,10.0,45.363411,-122.575016,c21g7y
1210,OR,Clackamas,45.379551,-122.232933,244262,"Firwood Solar, LLC",2020,PV,single-axis,180.0,,,10.0,45.363411,-122.575016,c21g7y
1211,OR,Clackamas,45.37384,-122.264473,34237,Tickle Creek Solar,2019,PV,single-axis,180.0,,,1.9,45.363411,-122.575016,c21g7y
1212,OR,Clackamas,45.131374,-122.619446,47661,Thomas Creek Solar,2019,PV,single-axis,180.0,,,2.2,45.363411,-122.575016,9rb6wg
1213,OR,Marion,45.120762,-122.937256,47632,St Louis Solar,2020,PV,single-axis,180.0,,,2.2,44.960149,-122.955907,9rb6wg
1214,OR,Marion,45.087685,-122.773064,41256,Pika Solar,2020,PV,single-axis,180.0,60.0,,2.2,44.960149,-122.955907,9rb6wg
1215,OR,Marion,44.985428,-122.812714,42087,Brush Creek Solar,2020,PV,single-axis,180.0,,,2.2,44.960149,-122.955907,9rb6wg
1216,OR,Clackamas,45.171494,-122.623512,39762,Minke Solar,2020,PV,single-axis,180.0,60.0,,2.2,45.363411,-122.575016,c21g7y
1217,OR,Marion,44.970589,-122.803299,37224,Drift Creek Solar,2020,PV,fixed-tilt,0.0,25.0,,2.2,44.960149,-122.955907,9rb6wg
1218,OR,Marion,44.967033,-122.957863,36576,Bighorn Solar,2020,PV,single-axis,180.0,60.0,,2.2,44.960149,-122.955907,9rb6wg
1219,OR,Lake,43.318958,-121.008011,266737,Fort Rock I,2020,PV,single-axis,180.0,60.0,,9.9,42.478434,-120.476422,9r9uxw
1220,OR,Clackamas,45.431488,-122.286491,37717,Dunn Road Solar,2021,PV,single-axis,180.0,,,1.8,45.363411,-122.575016,c21g7y
1221,OR,Clackamas,45.126469,-122.607658,43595,Mt. Hope Solar,2021,PV,single-axis,180.0,,,2.5,45.363411,-122.575016,9rb6wg
1222,OR,Marion,45.137367,-122.801102,41677,Williams Acres Solar,2021,PV,single-axis,180.0,,,2.5,44.960149,-122.955907,9rb6wg
1223,OR,Yamhill,45.102089,-123.419731,90820,"Butler Solar, LLC",2021,PV,single-axis,180.0,,,4.0,45.239528,-123.136974,9rb6wg
1224,OR,Lake,43.394508,-120.954292,249556,"Rock Garden Solar, LLC",2020,PV,single-axis,180.0,,,10.0,42.478434,-120.476422,9r9uxw
1225,OR,Lake,43.318592,-121.00219,267625,"Alkali Solar, LLC",2020,PV,single-axis,180.0,,,10.0,42.478434,-120.476422,9r9uxw
1226,OR,Clackamas,45.349163,-122.429474,39457,Sulus Solar 17,2020,PV,fixed-tilt,180.0,25.0,,3.1,45.363411,-122.575016,c21g7y
1227,OR,Lake,43.396847,-120.948845,212189,Fort Rock IV,2020,PV,single-axis,180.0,60.0,,10.0,42.478434,-120.476422,9r9uxw
