Unnamed: 0,state,county,name,year,model,capacity[MW],hub_height[m],rotor_diameter[m],longitude_gen,latitude_gen,latitude_county,longitude_county,geohash,elevation[m],gentype,cut_in_wind_speed[m/s],rated_wind_speed[m/s],cut_out_wind_speed[m/s],max_rotor_speed[rd/min],drivetrain_design,min_measured_date,max_measured_date
124,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.22879,35.028595,35.369809,-118.941786,9qhh0n,910.1178589,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
125,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.223785,35.012096,35.369809,-118.941786,9qhh0n,901.6519775,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
126,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.223587,35.014793,35.369809,-118.941786,9qhh0n,900.776001,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
127,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.232986,35.033695,35.369809,-118.941786,9qhh0n,915.3358154,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
128,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.22979,35.027393,35.369809,-118.941786,9qhh0n,912.3476563,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
129,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.223457,35.018707,35.369809,-118.941786,9qhh0n,900.3728027,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
130,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.247185,35.034695,35.369809,-118.941786,9qhh0n,947.5197144,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
131,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.233498,35.010849,35.369809,-118.941786,9qhh0n,920.4436646,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
132,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.230988,35.026596,35.369809,-118.941786,9qhh0n,913.8967896,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
133,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.231384,35.034195,35.369809,-118.941786,9qhh0n,913.6873169,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
134,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.223686,35.013393,35.369809,-118.941786,9qhh0n,901.1831055,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
135,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.248291,35.033894,35.369809,-118.941786,9qhh0n,948.9381104,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
136,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.246185,35.035496,35.369809,-118.941786,9qhh0n,945.9056396,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
137,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.225288,35.036896,35.369809,-118.941786,9qhh0n,906.0582886,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
138,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.243675,35.03709,35.369809,-118.941786,9qhh0n,942.5791626,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
139,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.257484,35.029495,35.369809,-118.941786,9q5sgb,970.6168823,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
140,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.228088,35.029594,35.369809,-118.941786,9qhh0n,908.6257935,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
141,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.226791,35.036095,35.369809,-118.941786,9qhh0n,910.3179321,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
142,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.256889,35.031895,35.369809,-118.941786,9q5sgb,970.494873,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
143,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.256989,35.030594,35.369809,-118.941786,9q5sgb,970.9212036,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
144,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.224289,35.032394,35.369809,-118.941786,9qhh0n,899.2174072,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
145,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.25679,35.033096,35.369809,-118.941786,9q5sgb,970.4028931,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
146,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.228287,35.035397,35.369809,-118.941786,9qhh0n,912.9798584,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
147,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.231987,35.017895,35.369809,-118.941786,9qhh0n,915.3795166,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
148,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.257988,35.028294,35.369809,-118.941786,9q5sgb,970.7814941,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
149,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.223885,35.010796,35.369809,-118.941786,9qhh0n,903.2754517,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
150,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.230873,35.018757,35.369809,-118.941786,9qhh0n,912.8911743,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
151,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.223289,35.025494,35.369809,-118.941786,9qhh0n,898.0912476,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
152,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.245087,35.036297,35.369809,-118.941786,9qhh0n,944.4853516,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
153,CA,Kern,Alta II,2010.0,V90-3.0,3.0,80.0,90.0,-118.226891,35.030396,35.369809,-118.941786,9qhh0n,904.1853027,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
154,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.30809,35.000496,35.369809,-118.941786,9q5sgb,1003.055725,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
155,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.30629,35.002296,35.369809,-118.941786,9q5sgb,1002.365173,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
156,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.267586,35.020496,35.369809,-118.941786,9q5sgb,988.5911255,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
157,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.270592,35.003796,35.369809,-118.941786,9q5sgb,970.5567017,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
158,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.314491,34.998196,35.369809,-118.941786,9q5sgb,1021.50592,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
159,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.300491,35.010895,35.369809,-118.941786,9q5sgb,1010.47699,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
160,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.264992,35.021595,35.369809,-118.941786,9q5sgb,985.0387573,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
161,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.30719,35.001396,35.369809,-118.941786,9q5sgb,1001.99469,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
162,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.268387,35.005196,35.369809,-118.941786,9q5sgb,969.196228,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
163,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.313591,34.998997,35.369809,-118.941786,9q5sgb,1019.350769,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
164,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.262192,35.012894,35.369809,-118.941786,9q5sgb,970.1512451,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
165,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.268791,35.019794,35.369809,-118.941786,9q5sgb,990.8995361,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
166,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.263786,35.009594,35.369809,-118.941786,9q5sgb,970.244751,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
167,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.305389,35.003296,35.369809,-118.941786,9q5sgb,1003.397461,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
168,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.264992,35.007397,35.369809,-118.941786,9q5sgb,969.9577026,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
169,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.271286,35.018494,35.369809,-118.941786,9q5sgb,994.1813965,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
170,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.302284,35.010197,35.369809,-118.941786,9q5sgb,1009.585876,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
171,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.269989,35.019096,35.369809,-118.941786,9q5sgb,992.592041,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
172,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.315689,34.997395,35.369809,-118.941786,9q5sgb,1024.524414,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
173,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.264091,35.008293,35.369809,-118.941786,9q5sgb,969.6393433,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
174,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.302788,35.008595,35.369809,-118.941786,9q5sgb,1005.477234,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
175,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.267387,35.005997,35.369809,-118.941786,9q5sgb,968.3876953,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
176,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.29509,35.016796,35.369809,-118.941786,9q5sgb,1020.820618,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
177,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.262787,35.011795,35.369809,-118.941786,9q5sgb,970.6483765,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
178,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.312569,34.999969,35.369809,-118.941786,9q5sgb,1017.145447,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
179,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.299385,35.011696,35.369809,-118.941786,9q5sgb,1012.449646,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
180,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.304588,35.004196,35.369809,-118.941786,9q5sgb,1002.248901,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
181,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.26619,35.006695,35.369809,-118.941786,9q5sgb,969.0350952,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
182,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.26329,35.010696,35.369809,-118.941786,9q5sgb,970.0531616,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
183,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.281685,35.010593,35.369809,-118.941786,9q5sgb,993.1871338,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
184,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.298592,35.012695,35.369809,-118.941786,9q5sgb,1015.01947,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
185,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.277489,35.013893,35.369809,-118.941786,9q5sgb,996.8468628,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
186,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.278587,35.013096,35.369809,-118.941786,9q5sgb,996.3099976,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
187,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.303688,35.005196,35.369809,-118.941786,9q5sgb,1000.572693,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
188,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.233887,35.009499,35.369809,-118.941786,9qhh0n,919.1675415,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
189,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.279686,35.012295,35.369809,-118.941786,9q5sgb,995.7144775,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
190,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.316788,34.996593,35.369809,-118.941786,9q5sgb,1028.600098,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
191,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.29599,35.015896,35.369809,-118.941786,9q5sgb,1020.871033,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
192,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.269485,35.004494,35.369809,-118.941786,9q5sgb,970.2518921,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
193,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.303162,35.006298,35.369809,-118.941786,9q5sgb,1000.992371,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
194,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.260284,35.016094,35.369809,-118.941786,9q5sgb,967.588501,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
195,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.26149,35.013996,35.369809,-118.941786,9q5sgb,970.3511963,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
196,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.303085,35.007496,35.369809,-118.941786,9q5sgb,1003.317932,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
197,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.297585,35.013695,35.369809,-118.941786,9q5sgb,1016.935242,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
198,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.259888,35.017197,35.369809,-118.941786,9q5sgb,967.3138428,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
199,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.296791,35.014694,35.369809,-118.941786,9q5sgb,1019.797913,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
200,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.260788,35.014996,35.369809,-118.941786,9q5sgb,969.026123,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
201,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.272591,35.017895,35.369809,-118.941786,9q5sgb,995.6481323,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
202,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.280685,35.011395,35.369809,-118.941786,9q5sgb,994.385498,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
203,CA,Kern,Alta III,2011.0,V90-3.0,3.0,80.0,90.0,-118.276291,35.014633,35.369809,-118.941786,9q5sgb,995.6031494,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
204,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.258286,35.023193,35.369809,-118.941786,9q5sgb,969.593811,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
205,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.341988,35.035896,35.369809,-118.941786,9q5sgb,1269.378784,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
206,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.355789,35.044094,35.369809,-118.941786,9q5sgb,1289.863647,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
207,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.27079,34.996395,35.369809,-118.941786,9q5sgb,954.5750732,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
208,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.266685,34.997894,35.369809,-118.941786,9q5sgb,954.1420898,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
209,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.269386,34.996696,35.369809,-118.941786,9q5sgb,954.5388794,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
210,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.319885,35.044395,35.369809,-118.941786,9q5sgb,1176.808594,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
211,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.321289,35.043797,35.369809,-118.941786,9q5sgb,1179.061279,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
212,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.258888,35.020794,35.369809,-118.941786,9q5sgb,970.81073,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
213,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.254486,35.036995,35.369809,-118.941786,9q5sgb,974.0145264,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
214,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.312286,35.047195,35.369809,-118.941786,9q5sgb,1166.445435,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
215,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.317184,35.050995,35.369809,-118.941786,9q5sgb,1191.473999,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
216,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.25779,35.025097,35.369809,-118.941786,9q5sgb,968.5206299,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
217,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.259186,35.019596,35.369809,-118.941786,9q5sgb,969.5090332,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
218,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.39019,35.045094,35.369809,-118.941786,9q5sgb,1460.543701,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
219,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.254791,35.035793,35.369809,-118.941786,9q5sgb,970.6062622,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
220,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.384987,35.048595,35.369809,-118.941786,9q5sgb,1456.077759,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
221,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.259491,35.018394,35.369809,-118.941786,9q5sgb,968.1419678,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
222,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.359085,35.041496,35.369809,-118.941786,9q5sgb,1312.706543,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
223,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.314186,35.051395,35.369809,-118.941786,9q5sgb,1184.433228,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
224,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.31839,35.044796,35.369809,-118.941786,9q5sgb,1173.124146,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
225,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.333687,35.038197,35.369809,-118.941786,9q5sgb,1218.98291,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
226,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.357185,35.042995,35.369809,-118.941786,9q5sgb,1293.996826,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
227,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.264992,34.998493,35.369809,-118.941786,9q5sgb,953.4489746,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
228,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.384789,35.042194,35.369809,-118.941786,9q5sgb,1376.613525,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
229,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.25869,35.021996,35.369809,-118.941786,9q5sgb,970.026062,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
230,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.385788,35.047497,35.369809,-118.941786,9q5sgb,1454.468262,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
231,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.361191,35.039993,35.369809,-118.941786,9q5sgb,1319.150269,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
232,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.321587,35.051395,35.369809,-118.941786,9q5sgb,1187.748291,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
233,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.386185,35.041794,35.369809,-118.941786,9q5sgb,1386.674805,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
234,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.358185,35.042294,35.369809,-118.941786,9q5sgb,1302.078491,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
235,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.388084,35.041393,35.369809,-118.941786,9q5sgb,1398.124146,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
236,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.26799,34.997295,35.369809,-118.941786,9q5sgb,954.8812256,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
237,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.388191,35.046696,35.369809,-118.941786,9q5sgb,1475.750366,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
238,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.272186,34.995895,35.369809,-118.941786,9q5sgb,954.5200806,V90-3.0,4.0,15.0,25.0,18.4,3 Stage Planetary,1/1/2018,12/30/2022
