Year,Month,Day,Hour,Minute,Air Temperature at 80m (°C),Surface Air Pressure (Pa),Wind Speed at 80m (m/s),Wind Direction at 80m (°),,
2020,4,16,2,0,2.86,85660,7.87,8.88,,
2020,4,16,3,0,2.89,85660,5.65,16.62,,
2020,4,16,4,0,1.79,85780,11.06,46.300000000000004,,
2020,4,16,5,0,0.85,85710,10.72,52.77,,
2020,4,16,6,0,0.11,85740,8.24,59.97,,
2020,4,16,7,0,-0.87,85770,8.99,59.17,,
2020,4,16,8,0,-1.56,85760,7.7,76.31,,
2020,4,16,9,0,-2.22,85690,7.17,70.69,,
2020,4,16,10,0,-2.6,85660,8.06,58.75,,
2020,4,16,11,0,-3.14,85640,8.05,52.94,,
2020,4,16,12,0,-4.03,85670,8.23,48.49,,
2020,4,16,13,0,-4.26,85730,7.53,41.660000000000004,,
2020,4,16,14,0,-4.12,85790,9.75,52.86,,
2020,4,16,15,0,-4.09,85840,9.5,41.52,,
2020,4,16,16,0,-3.62,85890,9.23,34.410000000000004,,
2020,4,16,17,0,-4.47,85960,10.42,25,,
2020,4,16,18,0,-4.75,85920,10.13,32.25,,
2020,4,16,19,0,-4.38,85970,10.11,24.59,,
2020,4,16,20,0,-4.25,85950,9.950000000000001,25.95,,
2020,4,16,21,0,-4.17,85990,9.09,25.740000000000002,,
2020,4,16,22,0,-4.22,86090,7.95,35.79,,
2020,4,16,23,0,-4.46,86120,8.02,29.73,,
2020,4,17,0,0,-4.2,86210,6.96,10.92,,
2020,4,17,1,0,-4.69,86210,5.28,353.68,,
2020,4,17,2,0,-4.89,86300,4.93,345.7,,
2020,4,17,3,0,-4.7700000000000005,86320,4.0600000000000005,340.63,,
2020,4,17,4,0,-4.74,86290,2.69,326.13,,
2020,4,17,5,0,-5.17,86160,3.8000000000000003,299.13,,
2020,4,17,6,0,-5.22,86200,6.0200000000000005,302.73,,
2020,4,17,7,0,-4.94,86150,6.5,295.27,,
2020,4,17,8,0,-5.21,86100,7.05,296.76,,
2020,4,17,9,0,-5.23,86080,8.01,286.03000000000003,,
2020,4,17,10,0,-5.99,86060,9.38,281.16,,
2020,4,17,11,0,-5.67,86040,9.83,281.61,,
2020,4,17,12,0,-5.47,86050,10.040000000000001,274.68,,
2020,4,17,13,0,-6.09,86070,8.040000000000001,268.18,,
2020,4,17,14,0,-5.8500000000000005,86080,7.72,273.91,,
2020,4,17,15,0,-5.28,86060,6.21,275.37,,
2020,4,17,16,0,-5.0200000000000005,85970,5.7,260.22,,
2020,4,17,17,0,-3.7600000000000002,85920,5.34,250.07,,
2020,4,17,18,0,-2.4,85910,6.24,239.44,,
2020,4,17,19,0,-1.62,85870,7.32,241.89000000000001,,
2020,4,17,20,0,-0.75,85810,7.45,238.91,,
2020,4,17,21,0,-0.5,85780,7.91,239,,
2020,4,17,22,0,1.35,85720,6.99,243.27,,
2020,4,17,23,0,3.09,85690,7.58,244.06,,
2020,4,18,0,0,3.47,85630,5.65,237.29,,
2020,4,18,1,0,4.39,85640,6.59,231.86,,
2020,4,18,2,0,4.9,85580,8.34,234.06,,
2020,4,18,3,0,5.54,85660,8.36,235.3,,
2020,4,18,4,0,6,85600,9.69,233.92000000000002,,
2020,4,18,5,0,5.76,85530,10.31,227.85,,
2020,4,18,6,0,6.28,85460,10.32,229.27,,
2020,4,18,7,0,6.6000000000000005,85420,9.200000000000001,226.06,,
2020,4,18,8,0,8.38,85380,9.97,240.4,,
2020,4,18,9,0,7.16,85290,9.07,242.46,,
2020,4,18,10,0,8.56,85280,7.28,254.62,,
2020,4,18,11,0,8.42,85270,6.140000000000001,255.18,,
2020,4,18,12,0,8.82,85220,5.82,270.41,,
2020,4,18,13,0,8.120000000000001,85260,4.58,279.39,,
2020,4,18,14,0,8.07,85360,3.88,268.33,,
2020,4,18,15,0,7.74,85330,4.83,283.92,,
2020,4,18,16,0,8.28,85290,4.8100000000000005,291.3,,
2020,4,18,17,0,8.950000000000001,85250,5.49,314.49,,
2020,4,18,18,0,9.74,85200,5.3500000000000005,315.91,,
2020,4,18,19,0,11.06,85150,5.18,318.34000000000003,,
2020,4,18,20,0,12.55,85080,5.38,316.88,,
2020,4,18,21,0,12.76,85050,5.6000000000000005,320.54,,
2020,4,18,22,0,13.43,85020,5.63,304.78000000000003,,
2020,4,18,23,0,13.790000000000001,85030,6.24,287.88,,
2020,4,19,0,0,13.73,85100,8.74,283.39,,
2020,4,19,1,0,13.14,85030,9.21,275.01,,
2020,4,19,2,0,12.46,85060,5.51,252.20000000000002,,
2020,4,19,3,0,10.52,85130,8.61,256.57,,
2020,4,19,4,0,8.76,85150,8.05,266,,
2020,4,19,5,0,7.23,85160,4.93,334.08,,
2020,4,19,6,0,6.7700000000000005,85240,10.370000000000001,342.29,,
2020,4,19,7,0,6.68,85210,10.24,58.85,,
2020,4,19,8,0,5.5200000000000005,85250,9.88,75.37,,
2020,4,19,9,0,4.34,85270,9.05,72.82000000000001,,
2020,4,19,10,0,3.81,85290,8.5,72.58,,
2020,4,19,11,0,3.38,85320,7.76,67.71000000000001,,
2020,4,19,12,0,2.45,85440,5.68,54.43,,
2020,4,19,13,0,2.11,85510,4.7700000000000005,68.39,,
2020,4,19,14,0,1.94,85550,2.04,67.14,,
2020,4,19,15,0,4.5200000000000005,85500,3.2,114.09,,
2020,4,19,16,0,6.41,85470,3.88,163.56,,
2020,4,19,17,0,7.42,85500,4.93,190.47,,
2020,4,19,18,0,8.9,85390,5.66,201.07,,
2020,4,19,19,0,11.040000000000001,85320,6.26,200.89000000000001,,
2020,4,19,20,0,12.13,85320,6.79,213.84,,
2020,4,19,21,0,13.1,85160,5.78,220.4,,
2020,4,19,22,0,13.870000000000001,85030,6.1000000000000005,208.04,,
2020,4,19,23,0,14.530000000000001,85050,5.53,225.25,,
2020,4,20,0,0,13.16,85140,7.13,310.58,,
2020,4,20,1,0,11.16,85230,11.74,1.29,,
2020,4,20,2,0,10.36,85330,9.03,17.89,,
2020,4,20,3,0,8.86,85440,5.79,23.41,,
2020,4,20,4,0,8.17,85510,4.4,33.13,,
2020,4,20,5,0,7.8100000000000005,85460,4.57,337.78000000000003,,
2020,4,20,6,0,7.03,85400,5.8,341.64,,
2020,4,20,7,0,6.65,85440,6.66,323.41,,
2020,4,20,8,0,6.55,85490,5.72,322.43,,
2020,4,20,9,0,6.68,85470,5.5200000000000005,321.36,,
2020,4,20,10,0,6.15,85460,5.83,319.33,,
2020,4,20,11,0,5.98,85500,6.6000000000000005,312.93,,
2020,4,20,12,0,5.3,85580,6.41,311.02,,
2020,4,20,13,0,5.8500000000000005,85640,6.29,284.63,,
2020,4,20,14,0,5.5200000000000005,85650,6.67,261.89,,
2020,4,20,15,0,6.79,85620,4.9,262.58,,
2020,4,20,16,0,9.17,85580,4.43,299.63,,
2020,4,20,17,0,11.120000000000001,85580,6.1000000000000005,326.75,,
2020,4,20,18,0,12.530000000000001,85540,5,322.27,,
2020,4,20,19,0,13.56,85510,5.92,320.89,,
2020,4,20,20,0,14.25,85470,7.57,320.01,,
2020,4,20,21,0,14.74,85480,8.16,323.57,,
2020,4,20,22,0,14.870000000000001,85470,8.36,330.55,,
2020,4,20,23,0,14.93,85570,8.52,338.61,,
2020,4,21,0,0,14.66,85480,6.99,355.98,,
2020,4,21,1,0,14.57,85570,8.26,0.49,,
2020,4,21,2,0,13.86,85580,5.7700000000000005,12.700000000000001,,
2020,4,21,3,0,12.59,85650,6.4,59.59,,
2020,4,21,4,0,10.870000000000001,85760,5.91,65.62,,
2020,4,21,5,0,10.34,85780,5.48,83.64,,
2020,4,21,6,0,9.700000000000001,85720,6.5,109.8,,
2020,4,21,7,0,9.08,85670,5.54,139.55,,
2020,4,21,8,0,8.98,85710,5.5200000000000005,158.77,,
2020,4,21,9,0,8.66,85700,5.41,177.61,,
2020,4,21,10,0,8.870000000000001,85730,5.08,188.05,,
2020,4,21,11,0,8.34,85730,5,203.49,,
2020,4,21,12,0,8.15,85680,4.69,178.17000000000002,,
2020,4,21,13,0,8,85730,5.3,176.74,,
2020,4,21,14,0,7.7700000000000005,85710,7.74,179.81,,
2020,4,21,15,0,8.57,85790,6.12,188.85,,
2020,4,21,16,0,10.73,85640,5.8100000000000005,199.37,,
2020,4,21,17,0,13.82,85600,5.29,202.96,,
2020,4,21,18,0,16.05,85570,5.37,204.28,,
2020,4,21,19,0,17.13,85550,6.390000000000001,204.84,,
2020,4,21,20,0,17.76,85410,5.19,212.23000000000002,,
2020,4,21,21,0,18.43,85310,2.49,193.68,,
2020,4,21,22,0,18.55,85270,3.1,250.39000000000001,,
2020,4,21,23,0,17.41,85220,7.1000000000000005,172.28,,
2020,4,22,0,0,17.02,85270,8.290000000000001,186.69,,
2020,4,22,1,0,15.540000000000001,85300,10.290000000000001,190.70000000000002,,
2020,4,22,2,0,13.38,85350,8.05,200.23000000000002,,
2020,4,22,3,0,12.77,85400,8.52,201.77,,
2020,4,22,4,0,11.49,85410,9.67,224.1,,
2020,4,22,5,0,10.98,85320,10.200000000000001,233.54,,
2020,4,22,6,0,10.68,85250,9.53,237.98000000000002,,
2020,4,22,7,0,11.16,85240,9.97,242.16,,
2020,4,22,8,0,12.38,85190,9.72,254.6,,
2020,4,22,9,0,14.450000000000001,85150,8.52,270.57,,
2020,4,22,10,0,10.93,85230,12.71,312.8,,
2020,4,22,11,0,11.05,85190,12.17,347.46,,
2020,4,22,12,0,8.620000000000001,85230,11.24,9.83,,
2020,4,22,13,0,8.3,85300,9.71,8.45,,
2020,4,22,14,0,8.43,85380,8.27,0.05,,
2020,4,22,15,0,11.27,85420,6.63,0.49,,
2020,4,22,16,0,13.63,85450,7.09,0.73,,
2020,4,22,17,0,14.99,85500,8.24,2.27,,
2020,4,22,18,0,15.94,85450,7.4,3.73,,
2020,4,22,19,0,16.76,85410,6.91,352.23,,
2020,4,22,20,0,17.330000000000002,85330,7.11,328.82,,
2020,4,22,21,0,17.68,85250,9.32,328.12,,
2020,4,22,22,0,17.76,85250,8.84,326.84000000000003,,
2020,4,22,23,0,17.990000000000002,85240,9.39,317.28000000000003,,
2020,4,23,0,0,17.94,85290,8.8,346.93,,
2020,4,23,1,0,17.57,85350,5.22,322.81,,
2020,4,23,2,0,17.080000000000002,85320,3.24,303.73,,
2020,4,23,3,0,16.59,85340,3.86,276.51,,
2020,4,23,4,0,16.27,85390,5.11,324.94,,
2020,4,23,5,0,14.790000000000001,85300,6.38,309.67,,
2020,4,23,6,0,15.08,85300,1.86,324.81,,
2020,4,23,7,0,14.83,85220,1.56,215.33,,
2020,4,23,8,0,14.08,85170,4.05,247.29,,
2020,4,23,9,0,11.950000000000001,85180,5.11,236.76,,
2020,4,23,10,0,11.790000000000001,85140,4.47,263.27,,
2020,4,23,11,0,10.18,85110,7.11,291.92,,
2020,4,23,12,0,11.69,85180,12.64,311.8,,
2020,4,23,13,0,11.38,85130,12.93,313.34000000000003,,
2020,4,23,14,0,11.55,85160,9.16,307.52,,
2020,4,23,15,0,13.68,85050,12.61,318.45,,
2020,4,23,16,0,14.88,85120,9.950000000000001,317.67,,
2020,4,23,17,0,15.74,85030,9.68,317.99,,
2020,4,23,18,0,16.51,85030,11.47,304.15000000000003,,
2020,4,23,19,0,16.61,85080,11.25,310.63,,
2020,4,23,20,0,16.73,84990,10.09,314.16,,
2020,4,23,21,0,17.17,84880,9.21,307.18,,
2020,4,23,22,0,17.48,84950,6.05,321.78000000000003,,
2020,4,23,23,0,11.44,85110,8.67,275.1,,
2020,4,24,0,0,12.26,84980,5.04,112.04,,
2020,4,24,1,0,14.540000000000001,85070,4.64,315.90000000000003,,
2020,4,24,2,0,11.18,85200,11.370000000000001,328.22,,
2020,4,24,3,0,9.790000000000001,85170,6.51,334.13,,
2020,4,24,4,0,8.73,85350,2.35,263.61,,
2020,4,24,5,0,7.91,85230,7.5,352.58,,
2020,4,24,6,0,7.59,85270,7.36,339.24,,
2020,4,24,7,0,7.15,85350,7.62,343.58,,
2020,4,24,8,0,5.84,85470,11.75,339.07,,
2020,4,24,9,0,5.58,85440,6.43,340.87,,
2020,4,24,10,0,5.38,85450,9.14,330.32,,
2020,4,24,11,0,5.48,85420,11.700000000000001,334.23,,
2020,4,24,12,0,5.2700000000000005,85520,12.18,328.72,,
2020,4,24,13,0,5.25,85550,10.94,332.68,,
2020,4,24,14,0,5.69,85670,12.93,338.49,,
2020,4,24,15,0,5.1000000000000005,85750,12.530000000000001,345.73,,
2020,4,24,16,0,6.5200000000000005,85820,11.53,347.49,,
2020,4,24,17,0,6.97,85860,10.31,345.56,,
2020,4,24,18,0,6.93,85910,9.28,6.82,,
2020,4,24,19,0,5.36,85980,12.51,347.39,,
2020,4,24,20,0,7.0200000000000005,85860,11.44,358.35,,
2020,4,24,21,0,5.25,85850,14.05,10.14,,
2020,4,24,22,0,9.120000000000001,85840,6.61,346.78000000000003,,
2020,4,24,23,0,9.86,85730,7.78,335.28000000000003,,
2020,4,25,0,0,10.13,85880,5.66,349.17,,
2020,4,25,1,0,10.28,85910,4.61,351.75,,
2020,4,25,2,0,9.48,85910,3.6,357.40000000000003,,
2020,4,25,3,0,6.96,85880,4.04,83.34,,
2020,4,25,4,0,7.05,86000,6.9,343.56,,
2020,4,25,5,0,7.7,86040,5.63,351.16,,
2020,4,25,6,0,7.390000000000001,85990,5.73,337.39,,
2020,4,25,7,0,6.25,86060,7.5600000000000005,324.56,,
2020,4,25,8,0,5.61,86130,8.700000000000001,344.6,,
2020,4,25,9,0,5.26,86120,10.92,334.66,,
2020,4,25,10,0,5.28,86130,11.450000000000001,326.28000000000003,,
2020,4,25,11,0,5.36,86120,10.9,319.42,,
2020,4,25,12,0,5.45,86170,10.24,315.40000000000003,,
2020,4,25,13,0,5.58,86250,10.09,315.63,,
2020,4,25,14,0,5.22,86320,7.84,322.86,,
2020,4,25,15,0,6.34,86250,5.84,335.59000000000003,,
2020,4,25,16,0,8.01,86330,4.67,327.65000000000003,,
2020,4,25,17,0,9.290000000000001,86240,4.7,335.1,,
2020,4,25,18,0,10.86,86250,4.38,332.49,,
2020,4,25,19,0,11.84,86200,4.2700000000000005,334.44,,
2020,4,25,20,0,12.69,86190,4.3500000000000005,347.40000000000003,,
2020,4,25,21,0,10.51,86180,4.42,296.13,,
2020,4,25,22,0,11.71,86080,4.72,26.21,,
2020,4,25,23,0,12.57,86070,4.12,338.11,,
2020,4,26,0,0,12.41,86080,0.6900000000000001,216.37,,
2020,4,26,1,0,12.61,86090,2.0100000000000002,150.56,,
2020,4,26,2,0,12.17,86180,3.66,130.2,,
2020,4,26,3,0,11.540000000000001,86150,3.4,134.36,,
2020,4,26,4,0,10.950000000000001,86250,5.01,133.58,,
2020,4,26,5,0,9.9,86140,6.97,161.71,,
2020,4,26,6,0,8.73,86100,8.83,171.18,,
2020,4,26,7,0,8.55,86060,9.370000000000001,175.4,,
2020,4,26,8,0,9.13,86010,10.65,175.39000000000001,,
2020,4,26,9,0,10.13,85900,11.09,160.45000000000002,,
2020,4,26,10,0,9.9,85840,9.71,163.68,,
2020,4,26,11,0,9.450000000000001,85770,7.68,200.78,,
2020,4,26,12,0,9.200000000000001,85760,9.25,232.14000000000001,,
2020,4,26,13,0,9.8,85800,7.79,242.94,,
2020,4,26,14,0,11.39,85740,7.12,263.04,,
2020,4,26,15,0,13.14,85710,5.49,269.24,,
2020,4,26,16,0,15.63,85700,4.65,269.73,,
2020,4,26,17,0,18.07,85690,3.86,289.43,,
2020,4,26,18,0,19.490000000000002,85660,5.3500000000000005,296.56,,
2020,4,26,19,0,20.14,85610,5.0600000000000005,311.35,,
2020,4,26,20,0,20.490000000000002,85610,4.53,314.51,,
2020,4,26,21,0,19.82,85630,10.32,248.36,,
2020,4,26,22,0,17.71,85610,7.48,175.17000000000002,,
2020,4,26,23,0,19.73,85460,8.700000000000001,301.26,,
2020,4,27,0,0,15.25,85620,8.57,4.18,,
2020,4,27,1,0,15.82,85680,5.17,353.56,,
2020,4,27,2,0,15.52,85740,3.45,320.72,,
2020,4,27,3,0,15.19,85790,5.22,299.01,,
2020,4,27,4,0,14.66,85760,3.88,290.83,,
2020,4,27,5,0,14.530000000000001,85760,9.76,290.68,,
2020,4,27,6,0,15.83,85700,14.66,289.16,,
2020,4,27,7,0,15.63,85650,11.96,274.14,,
2020,4,27,8,0,14.73,85720,9.09,267.84000000000003,,
2020,4,27,9,0,13.36,85740,6.53,271,,
2020,4,27,10,0,13.15,85730,7.86,298.07,,
2020,4,27,11,0,13.6,85680,8.83,300.39,,
2020,4,27,12,0,12.73,85770,11.34,313.06,,
2020,4,27,13,0,12.55,85810,12.950000000000001,316.8,,
2020,4,27,14,0,12.13,85800,10.870000000000001,323.68,,
2020,4,27,15,0,13.57,85800,8.92,322.89,,
2020,4,27,16,0,15.57,85750,6.93,317.97,,
2020,4,27,17,0,17.84,85690,4.63,302.13,,
2020,4,27,18,0,19.56,85680,4.66,277.8,,
2020,4,27,19,0,20.87,85580,5.9,294.31,,
2020,4,27,20,0,22.12,85480,8.32,301.71,,
2020,4,27,21,0,22.79,85390,7.5600000000000005,319.43,,
2020,4,27,22,0,23.66,85330,9.28,263.85,,
2020,4,27,23,0,24.310000000000002,85270,12.05,282,,
2020,4,28,0,0,24.21,85290,8.77,248.85,,
2020,4,28,1,0,23.88,85300,9.63,283.36,,
2020,4,28,2,0,23.29,85280,5.11,257.55,,
2020,4,28,3,0,22.12,85310,4.91,243.34,,
2020,4,28,4,0,21.52,85310,4.84,313.91,,
2020,4,28,5,0,17.28,85350,12.14,355.33,,
2020,4,28,6,0,17.240000000000002,85410,6.76,3.1,,
2020,4,28,7,0,17.37,85430,10.48,338.22,,
2020,4,28,8,0,16.09,85450,11.69,338.57,,
2020,4,28,9,0,14.27,85510,11.1,336.98,,
2020,4,28,10,0,12.48,85600,15.09,334.63,,
2020,4,28,11,0,10.85,85570,12.35,339.24,,
2020,4,28,12,0,10.700000000000001,85720,12.19,337.96,,
2020,4,28,13,0,10.75,85740,10.52,330.79,,
2020,4,28,14,0,11.31,85750,7.5600000000000005,320.16,,
2020,4,28,15,0,13.63,85850,7.13,316.29,,
2020,4,28,16,0,13.5,85890,11.43,350.8,,
2020,4,28,17,0,13.33,85880,10.58,346.06,,
2020,4,28,18,0,13.8,85940,10.870000000000001,345.12,,
2020,4,28,19,0,13.83,85970,10.19,346.22,,
2020,4,28,20,0,14.48,85930,11.56,333.90000000000003,,
2020,4,28,21,0,14.68,85930,15.85,334.32,,
2020,4,28,22,0,12.93,85970,15.610000000000001,1.05,,
2020,4,28,23,0,13.68,85960,16.240000000000002,345.91,,
2020,4,29,0,0,14.09,85940,20.400000000000002,347.6,,
2020,4,29,1,0,13.8,86090,17.89,348.59000000000003,,
2020,4,29,2,0,12.73,86120,15.860000000000001,353.19,,
2020,4,29,3,0,11.51,86190,13.13,3.46,,
2020,4,29,4,0,10.42,86310,14.05,6.17,,
2020,4,29,5,0,9.59,86230,13.870000000000001,4.46,,
2020,4,29,6,0,9.02,86320,13.42,356.23,,
2020,4,29,7,0,8.47,86320,12.51,346.63,,
2020,4,29,8,0,7.62,86340,10.200000000000001,338.73,,
2020,4,29,9,0,7.37,86460,9.3,337.27,,
2020,4,29,10,0,6.7,86530,8.49,338.26,,
2020,4,29,11,0,6.1000000000000005,86600,8.2,344.28000000000003,,
2020,4,29,12,0,5.51,86630,8.91,337.02,,
2020,4,29,13,0,5.1000000000000005,86620,9.68,330.56,,
2020,4,29,14,0,5.4,86590,7.87,336.82,,
2020,4,29,15,0,7.74,86720,6.73,338.68,,
2020,4,29,16,0,10.05,86720,6.44,337.42,,
2020,4,29,17,0,12.1,86690,6.44,343.95,,
2020,4,29,18,0,13.77,86570,6.71,349.22,,
2020,4,29,19,0,15.49,86480,6.3500000000000005,352.73,,
2020,4,29,20,0,16.82,86440,5.8100000000000005,357.64,,
2020,4,29,21,0,18.02,86300,5.39,349.48,,
2020,4,29,22,0,19,86260,5.09,343.57,,
2020,4,29,23,0,19.580000000000002,86140,3.65,348.16,,
2020,4,30,0,0,19.63,86120,2.93,2.11,,
2020,4,30,1,0,19.7,86130,1.84,42.81,,
2020,4,30,2,0,19.14,86120,2.95,103.77,,
2020,4,30,3,0,18.22,86180,4.24,113.43,,
2020,4,30,4,0,16.3,86200,7.87,129.11,,
2020,4,30,5,0,13.92,86160,7.78,162.06,,
2020,4,30,6,0,12.85,86160,7.36,175.46,,
2020,4,30,7,0,12.13,86040,9.51,177.86,,
2020,4,30,8,0,12.11,85910,12.040000000000001,177.34,,
2020,4,30,9,0,12.23,85820,11.81,185.04,,
2020,4,30,10,0,13.22,85780,11.66,196.34,,
2020,4,30,11,0,12.5,85730,10.48,207.06,,
2020,4,30,12,0,12.65,85750,11.15,213.25,,
2020,4,30,13,0,12.74,85690,10.81,216.68,,
2020,4,30,14,0,12.09,85700,10.15,224.1,,
2020,4,30,15,0,14.72,85630,7.63,234.1,,
2020,4,30,16,0,18,85670,5.42,229.14000000000001,,
2020,4,30,17,0,21.51,85580,5.07,207.54,,
2020,4,30,18,0,24.16,85540,5.61,205.43,,
2020,4,30,19,0,25.89,85420,6.38,217.89000000000001,,
2020,4,30,20,0,27.12,85310,6.28,218.17000000000002,,
2020,4,30,21,0,27.45,85270,7.75,223.23000000000002,,
2020,4,30,22,0,27.75,85180,7.61,224.6,,
2020,4,30,23,0,27.68,85120,7.7,231.33,,
2020,5,1,0,0,27.57,85040,9.19,221.38,,
2020,5,1,1,0,26.93,85080,8.05,218.98000000000002,,
2020,5,1,2,0,26.53,85090,7.24,241.70000000000002,,
2020,5,1,3,0,25.2,85200,8.94,242.92000000000002,,
2020,5,1,4,0,25.330000000000002,85250,4.39,275.58,,
2020,5,1,5,0,21.54,85280,7.91,332.09000000000003,,
2020,5,1,6,0,21.5,85180,6.91,337.66,,
2020,5,1,7,0,20.37,85180,6.03,332.79,,
2020,5,1,8,0,20.7,85290,8.57,318.13,,
2020,5,1,9,0,19.94,85280,5.88,323.61,,
2020,5,1,10,0,18.900000000000002,85360,6.8500000000000005,325.22,,
2020,5,1,11,0,18.01,85400,8.07,329.21,,
2020,5,1,12,0,18.44,85400,12.82,314.26,,
2020,5,1,13,0,17.240000000000002,85500,13.76,320.56,,
2020,5,1,14,0,17.13,85530,12.57,329.37,,
2020,5,1,15,0,18.78,85530,11.46,341.53000000000003,,
2020,5,1,16,0,20.1,85590,9.05,340.04,,
2020,5,1,17,0,21.05,85600,7.45,334.94,,
2020,5,1,18,0,22.27,85520,6.57,334.63,,
2020,5,1,19,0,23.13,85500,5.75,337.77,,
2020,5,1,20,0,23.8,85500,5.25,359.95,,
2020,5,1,21,0,24.16,85400,5.45,30.95,,
2020,5,1,22,0,24.09,85380,7.28,56.15,,
2020,5,1,23,0,24.060000000000002,85380,6.890000000000001,63.5,,
2020,5,2,0,0,23.44,85410,10.55,35.18,,
2020,5,2,1,0,20.18,85510,16.78,23.5,,
2020,5,2,2,0,15.39,85830,13.06,359.03000000000003,,
2020,5,2,3,0,16.23,85650,8.790000000000001,48.39,,
2020,5,2,4,0,12.950000000000001,85700,9.71,40.04,,
2020,5,2,5,0,11.65,85700,10.88,37.32,,
2020,5,2,6,0,11.07,85880,7.75,49.4,,
2020,5,2,7,0,10.34,85950,8.15,17.19,,
2020,5,2,8,0,9.96,85890,8.74,26.91,,
2020,5,2,9,0,9.66,86020,5.53,26.18,,
2020,5,2,10,0,9.38,86020,4.92,19.29,,
2020,5,2,11,0,9.16,85920,5.4,20.73,,
2020,5,2,12,0,9.03,86010,2.48,8.9,,
2020,5,2,13,0,9.22,86010,0.5,262.11,,
2020,5,2,14,0,9.52,86050,2.04,168.19,,
2020,5,2,15,0,9.77,86030,4.2,171.26,,
2020,5,2,16,0,9.83,86140,4.65,164.52,,
2020,5,2,17,0,9.9,86210,5.17,164.01,,
2020,5,2,18,0,9.950000000000001,86140,4.2700000000000005,148.81,,
2020,5,2,19,0,10.68,86170,3.88,150.11,,
2020,5,2,20,0,11.4,86120,5.38,140.62,,
2020,5,2,21,0,11.47,86020,6.73,138.44,,
2020,5,2,22,0,12.42,85990,6.390000000000001,129.61,,
2020,5,2,23,0,11.31,85960,5.25,126.9,,
2020,5,3,0,0,11.81,85970,6.53,91.27,,
2020,5,3,1,0,11.17,85990,7,80.19,,
2020,5,3,2,0,10.21,86080,5.09,95.45,,
2020,5,3,3,0,9.75,86000,8.05,121.56,,
2020,5,3,4,0,9.1,86030,5.58,118.21000000000001,,
2020,5,3,5,0,9.59,86000,4.89,148.96,,
2020,5,3,6,0,9.38,86000,6.99,159.33,,
2020,5,3,7,0,9.19,85970,5.0600000000000005,170.84,,
2020,5,3,8,0,8.88,85960,5.97,195.66,,
2020,5,3,9,0,8.47,85820,8.38,201.83,,
2020,5,3,10,0,8.58,85870,9.32,211.14000000000001,,
2020,5,3,11,0,8.4,85920,10.89,217.43,,
2020,5,3,12,0,8.44,85910,10.290000000000001,215.66,,
2020,5,3,13,0,8.64,85880,9.73,207.84,,
2020,5,3,14,0,8.86,85810,9.28,214.94,,
2020,5,3,15,0,10.700000000000001,85780,8.77,223.05,,
2020,5,3,16,0,12.64,85770,7.79,213.36,,
2020,5,3,17,0,14.32,85780,7.2700000000000005,214,,
2020,5,3,18,0,16.18,85750,5.26,209.02,,
2020,5,3,19,0,18.44,85700,4.0600000000000005,201.12,,
2020,5,3,20,0,19.97,85650,4.05,211.78,,
2020,5,3,21,0,21.42,85610,4,214.08,,
2020,5,3,22,0,21.6,85510,3.31,224.09,,
2020,5,3,23,0,21.62,85450,1.3,214.55,,
2020,5,4,0,0,21.19,85450,2.5,13.32,,
2020,5,4,1,0,14.46,85730,20.740000000000002,323.11,,
2020,5,4,2,0,15.47,85520,12.23,358.13,,
2020,5,4,3,0,15.34,85650,4.6000000000000005,53.92,,
2020,5,4,4,0,15.85,85540,9,95.18,,
2020,5,4,5,0,12.67,85590,9.06,106.68,,
2020,5,4,6,0,10.92,85600,3.8200000000000003,151.86,,
2020,5,4,7,0,11.93,85450,3.6,65.56,,
2020,5,4,8,0,10.96,85480,6.29,109.73,,
2020,5,4,9,0,11.09,85480,3.94,341.31,,
2020,5,4,10,0,12.120000000000001,85470,6.88,310.41,,
2020,5,4,11,0,9.76,85530,11.13,311.34000000000003,,
2020,5,4,12,0,8.870000000000001,85610,6.22,327.48,,
2020,5,4,13,0,7.94,85720,9.94,320.05,,
2020,5,4,14,0,9.02,85630,9.18,336.65000000000003,,
2020,5,4,15,0,9.3,85580,11.52,331.02,,
2020,5,4,16,0,10.200000000000001,85650,12.73,333.40000000000003,,
2020,5,4,17,0,10.15,85690,13.8,338.27,,
2020,5,4,18,0,10.5,85720,13.38,343.53000000000003,,
2020,5,4,19,0,10.86,85790,13.68,351.5,,
2020,5,4,20,0,11.17,85770,11.81,6.140000000000001,,
2020,5,4,21,0,11.84,85750,10.77,6.37,,
2020,5,4,22,0,11.200000000000001,85950,9.97,12.85,,
2020,5,4,23,0,11.39,86040,9.200000000000001,0.77,,
2020,5,5,0,0,10.39,86100,15.05,347.33,,
2020,5,5,1,0,9.23,86240,11.96,339.13,,
2020,5,5,2,0,8.07,86200,12.26,347.06,,
2020,5,5,3,0,7.8500000000000005,86340,7.5600000000000005,344.89,,
2020,5,5,4,0,7.12,86380,8.19,339.92,,
2020,5,5,5,0,7.48,86310,10.48,332.76,,
2020,5,5,6,0,7.42,86270,10.41,331.86,,
2020,5,5,7,0,7.58,86270,8.15,336.28000000000003,,
2020,5,5,8,0,7.13,86240,5.95,321.88,,
2020,5,5,9,0,3.5300000000000002,86260,5.68,240.81,,
2020,5,5,10,0,3.17,86320,8.09,238.32,,
2020,5,5,11,0,4.36,86400,8.92,251.79,,
